TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
春節返台檢疫 指揮中心說明簡易3步驟,2021-12-09 14:46:56,生活,中央流行疫情指揮中心9日表示，因應國際疫情變化難測、新興變異株頻傳，並考量國際間COVID-19病毒核酸（PCR）檢測可近性已大幅增加，為確保航空防疫安全，自2021年12月14日起，調整「3日內」PCR報告日為啟程地表定航,"中央流行疫情指揮中心9日表示，因應國際疫情變化難測、新興變異株頻傳，並考量國際間COVID-19病毒核酸（PCR）檢測可近性已大幅增加，為確保航空防疫安全，自2021年12月14日起，調整「3日內」PCR報告日為啟程地表定航班時間往前推3個「日曆日」計算，不排除當地國定假日、例假日，請旅客搭機前務必確認PCR檢驗報告符合規範。

指揮中心指出，春節檢疫措施專案將於下周二（12月14日）上路，預期將湧現返鄉人潮，提醒12月14日至明（2022）年2月14日期間自國外返台旅客，必須瞭解及配合以下三步驟，事先做好檢疫，返台將更簡易：

第一步、事前，應準備資料：旅客請依照選擇的春節檢疫方案（方案A：入住防疫旅宿完成檢疫期14天及接續自主健康管理7天、方案B：10天入住防疫旅宿+4天在家居家檢疫+7天自主健康管理、方案C：7天自費入住集中檢疫所或防疫旅宿+7天在家居家檢疫+7天自主健康管理），備妥相關資料及可上網的個人手機；其中無論選擇哪個方案，全部旅客均需準備「搭機前三日內COVID-19病毒核酸（PCR）檢驗報告」和「防疫旅宿訂房證明（全部旅客）」；如為選擇方案C者，須增加準備「完整疫苗接種證明」；此外，若為選擇方案B／方案C旅客，且於隔離檢疫最後4天／7天需返家，並符合以一人一室方式進行在家檢疫者（同住家人須已完整COVID-19疫苗接種且滿14天），應事前取得同戶內同住家人之姓名、身分證字號、電話等個人資訊，以利線上申報。

第二步、搭機前，應完成線上申報：旅客請於航班抵台前48小時內至「入境檢疫系統」（https://hdhq.mohw.gov.tw/）完成線上申報，於國外機場報到（check-in）時，出示已完成線上申報之「啟程地申報證明」手機畫面，並隨身攜帶前述證明文件，以供航空公司進行搭機前檢視作業。

第三步、抵台時，應依現場引導順利通關：旅客下機後，請打開手機確認收到簡訊，於機場通關時依序出示線上檢疫憑證及前述證明文件；於完成證照查驗及提領行李，再取快篩試劑（選擇方案A、方案C者）、並配合深喉唾液採檢後，儘速搭乘防疫車輛前往檢疫地點，完成14天檢疫。

指揮中心強調，邊境管制為防範COVID-19疫情的重要關鍵，交通主管機關已通知各航空公司應主動通知訂票旅客配合上述規定及落實外站檢視把關；也籲請入境旅客務必配合上述規範及相關檢疫措施，共同維護國內防疫安全。","新興,系統,旅客,方案,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20211209003584-260405
英批准輝瑞COVID－19口服藥 染疫初期使用最有效,2021-12-31 22:38:03,國際,英國已批准，輝瑞藥廠（Pfizer）研發的COVID-19口服藥可用於18歲以上、病情惡化風險高的輕度和中度症狀病患。昨天公布的英國政府數據顯示，單日新增確診病例創紀錄。英國藥物及保健產品管理局（MHRA）今天表示，根據,"英國已批准，輝瑞藥廠（Pfizer）研發的COVID-19口服藥可用於18歲以上、病情惡化風險高的輕度和中度症狀病患。

昨天公布的英國政府數據顯示，單日新增確診病例創紀錄。

英國藥物及保健產品管理局（MHRA）今天表示，根據資料，染上COVID-19初期，服用輝瑞口服藥Paxlovid最有效，因此建議在出現症狀的最初5天內服用這種藥物。

輝瑞這個月表示，Paxlovid預防高風險族群重症住院和死亡的效力接近90%。近期的實驗室數據顯示，Paxlovid也對Omicron變異株有效。

英國藥物及保健產品管理局局長芮恩（June Raine）發表聲明說：「我們現在有另一種治療COVID-19的抗病毒藥物，可以口服，無需靜脈注射。這表示，可以在醫院外施用。」","COVID,19,輝瑞,口服藥,英國",中時新聞網,https://www.chinatimes.com/realtimenews/20211231003891-260408
美股2021封關收黑 標普500全年漲27％,2022-01-01 09:19:50,財經,美股2021年封關日收黑，回顧這一年，超低利率與COVID-19疫苗施打助長旺盛漲勢，標普500指數全年漲近27%、70度創歷史新高，這波牛市2022年將面臨貨幣政策緊縮考驗。3大指數今天多在平盤附近遊走，尾盤直線向下。道瓊,"美股2021年封關日收黑，回顧這一年，超低利率與COVID-19疫苗施打助長旺盛漲勢，標普500指數全年漲近27%、70度創歷史新高，這波牛市2022年將面臨貨幣政策緊縮考驗。

3大指數今天多在平盤附近遊走，尾盤直線向下。道瓊工業指數終場下跌59.78點，跌幅0.16%，收在36338.3點。標準普爾500指數下挫12.55點，跌幅0.26%，收在4766.18點。以科技股為主的那斯達克綜合指數下跌96.59點，跌幅0.61%，收在15644.97點。

美股年終交易清淡，有別於一年來散戶熱捧迷因股（meme stock）、全球經濟逐漸擺脫COVID-19（2019冠狀病毒疾病）陰霾刺激熱錢湧入股市的熱絡景況。

COVID-19雖持續牽動股市表現，但在聯邦準備理事會（Fed）寬鬆貨幣政策支撐下，美股3大指數年線連3紅。道瓊指數全年上漲18.7%，標普500指數與那斯達克指數同期漲幅分別達26.9%、21.4%。

其中，標普500指數今年70度收在歷史新高點，占全年交易日逾1/4，僅次於1995年77度創歷史收盤新高的紀錄。

標普500指數11大類股，能源、地產股全年漲幅都超過40%，表現一馬當先；科技、金融股也表現不俗，全年漲幅都達30%以上。

德文能源（Devon Energy）全年股價漲逾178%，為標普500指數表現最棒的成分股；馬拉松石油（Marathon Oil）與COVID-19疫苗廠商莫德納（Moderna）緊追在後，全年漲幅都超過140%。福特汽車（Ford Motor）在散戶追捧下鹹魚翻身，全年股價飆漲136%，創2009年以來最佳表現。

科技權值股方面，蘋果（Apple）股價全年漲幅接近34%，微軟（Microsoft）與Google母公司Alphabet漲幅都超過50%。

費城半導體指數今天下跌0.15%，收在3946.16點，全年漲幅達41.2%。

美股這一年雖然風光，但COVID-19疫情並未止息，變異病毒株Delta、Omicron先後造成全球多地確診病例激增，威脅經濟復甦及原本就被疫情打亂的供應鏈。不過，COVID-19疫苗迅速開發及廣泛施打有利於防疫限制鬆綁，歐美國家不再以嚴厲封鎖措施控制疫情，助長投資人樂觀情緒。

今年初，網路集結的散戶大軍搶買電玩零售商GameStop、連鎖院線AMC等遭避險基金大舉放空的股票，多空激烈交戰一度成為市場焦點。隨著選擇權交易門檻降低，散戶紛紛「開槓桿」追求更高報酬，市場波動隨之加劇。

特斯拉（Tesla）是投資人以選擇權作多的熱門標的。這家電動車大廠今年市值首度衝破1兆美元，全年漲幅近50%，但股價震盪劇烈，12月曾在4個交易日內市值暴增近2000億美元。

聯準會近兩年來以史無前例的刺激措施支撐受COVID-19衝擊的經濟，市場游資氾濫，助長股市投機風潮。聯準會官員12月決議加快縮減購債規模，暗示明年將提前升息，壓制因供需失衡而居高不下的通貨膨脹。聯準會一旦調升趨近於零的基準利率，高估值股票的投資魅力將逐漸失色。

美國通膨率處在近40年高點，歲末年終民間消費出現降溫跡象，Omicron變異株導致冬季疫情惡化、部分企業生意受影響，都是美股邁入2022年面臨的利空因素。

過去一個月，美股投資人操作轉趨保守。標普500指數公用事業、消費必需品、地產等防禦性族群表現出色，漲幅都超過9%，低利環境中游刃有餘的科技股漲勢則明顯降溫。

美股12月挺住聯準會轉向鷹派（主張緊縮貨幣政策）、COVID-19疫情回溫的考驗，3大指數月線都收紅。道瓊指數12月上漲5.4%，月線連5紅；標普500指數與那斯達克指數同期漲幅分別達4.4%、0.7%。（編輯：馮昭）1110101

","COVID,19,美股,標普500指數,12月",中時新聞網,https://www.chinatimes.com/realtimenews/20220101000944-260410
義大利新增逾22萬例 較昨日倍增,2022-01-12 05:59:53,國際,義大利今天通報新增22萬532例COVID-19（2019冠狀病毒疾病）確診病例，較昨天的10萬1762例增加超過一倍，新增COVID-19相關病歿人數也從昨天的227人增加至294人。義大利自2020年爆發疫情以來，COVID-19相關病歿人數累,"義大利今天通報新增22萬532例COVID-19（2019冠狀病毒疾病）確診病例，較昨天的10萬1762例增加超過一倍，新增COVID-19相關病歿人數也從昨天的227人增加至294人。

義大利自2020年爆發疫情以來，COVID-19相關病歿人數累計達13萬9559人，病例總數達777萬。

不包括加護病房在內的醫院病人人數，由昨天的1萬6340人增加至1萬7067人。

今天有185人住進加護病房，昨天有114人。加護病房病患總數由1606人增加至1677人。

義大利衛生部表示，昨天約137萬人接受檢測，較前天的61萬2821人增加逾一倍。（譯者：陳政一）1110112

","義大利,COVID,19,昨天,22萬",中時新聞網,https://www.chinatimes.com/realtimenews/20220112000795-260408
巴西專家：故意感染Omicron恐危及個人及公眾健康,2022-01-20 09:06:04,國際,感染COVID-19（2019冠狀病毒疾病）變異株Omicron的病情較輕，且發生併發症風險較低，使許多人掉以輕心，甚至故意染病，但專家警告，這麼做將危及個人及公眾健康。巴西聖保羅大學（USP）微生物學家巴斯特納克（Natali,"感染COVID-19（2019冠狀病毒疾病）變異株Omicron的病情較輕，且發生併發症風險較低，使許多人掉以輕心，甚至故意染病，但專家警告，這麼做將危及個人及公眾健康。

巴西聖保羅大學（USP）微生物學家巴斯特納克（Natalia Pasternak）接受英國廣播公司巴西新聞網（BBC News Brasil）訪問表示，接種疫苗仍是獲得對新型冠狀病毒免疫力、避免住院和死亡的最安全和最有效方法。

巴斯特納克說，在幾十年前沒有疫苗的時候，許多父母會舉辦麻疹、水痘或德國麻疹派對，目的是讓受感染的孩子將病毒傳播給其他人。但這些聚會的風險極大，因為無法判斷哪個孩子會感染、出現較輕的病情或死亡。

同樣的道理適用於COVID-19。巴斯特納克說，Omicron變異株引起較輕感染只有初步證據，相關研究都是在動物身上完成，還無法將這些訊息轉移到人類。

巴斯特納克說：「到目前為止，我們看到的是在接種疫苗的人群中，Omicron沒有引發嚴重病情，但導致未接種的人住院或死亡。」

換句話說，由於疫苗接種的緣故，住院人數比去年少，但COVID-19遠不能與單純的感冒相提並論，因為就算是持續數天的輕度急性感染，也會對人們的生活產生直接影響和留下長期後遺症。

巴斯特納克以自己為例說，她在一個月前感染COVID-19，很可能是Omicron，直到今天她還沒有恢復嗅覺。

還有許多患者在感染後抱怨關節痛或頭痛數月，即使沒有住院，但這些都是令人不快的後遺症。

迄今發表的研究估計，受COVID-19影響的人中有10%到30%會出現持續數月的不適，且沒有人知道這會如何影響健康數年或數十年，所以最好不要故意讓自己感染病毒。

巴斯特納克說，就算表面上沒有症狀或症狀輕微，感染病毒的人如果不採取預防措施，例如自我隔離、保持社交距離或使用優質口罩，就有可能將病毒傳播給其他人。

換句話說，已接種疫苗、年輕力壯且沒有共病症的人，感染COVID-19導致併發症的風險更低，但不能保證不會把病毒傳染給他人（例如老年人、兒童及未接種疫苗者），也不能保證對方不會出現更嚴重的問題。

此外，也沒有保證自然感染COVID-19獲得的免疫力會持續一輩子。通過Omicron變異株的傳播顯示，這種疾病有可能不止一次感染，也就是現在感染Omicron，未來可能再感染其他新的變異株。

根據世界上主要衛生當局的說法，預防COVID-19與避免引發重症的最佳方法是接種2劑或3劑疫苗，配戴優質口罩，與不屬於日常生活接觸的人保持距離，避免群聚，儘量在開放場所安排會議，並在封閉場所維持空氣流通。","COVID,19,Omicron,感染,納克",中時新聞網,https://www.chinatimes.com/realtimenews/20220120000896-260408
COVID-19口服藥 輝瑞向日政府申請批准,2022-01-14 13:38:22,國際,美國製藥大廠輝瑞（Pfizer）今天已向日本政府厚生勞動省提出COVID-19（2019冠狀病毒疾病）口服藥批准申請，如獲批准將成為日本境內第2款口服藥。日本放送協會（NHK）報導，這款由輝瑞提出申請的口服藥是Paxlovid，能,"美國製藥大廠輝瑞（Pfizer）今天已向日本政府厚生勞動省提出COVID-19（2019冠狀病毒疾病）口服藥批准申請，如獲批准將成為日本境內第2款口服藥。

日本放送協會（NHK）報導，這款由輝瑞提出申請的口服藥是Paxlovid，能防止患者演變為重症。

輝瑞上個月公布臨床試驗最終分析顯示，有重症風險患者如果在發病日起3天內服用Paxlovid的話，就能減少89%的住院或死亡風險。

另外，有關對Omicron變異株的效果，在實驗室中也確認有助抑制病毒增生。

日本政府原則上將向輝瑞採購約200萬人份口服藥，接下來在審查完有效性與安全性後，希望盡快在2月時能提供患者使用。

輝瑞Paxlovid一旦獲批准，將是日本境內繼默沙東口服抗病毒藥物「莫納皮拉韋」（Molnupiravir）後的第2種口服藥。","口服藥,輝瑞,申請,Paxlovid,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220114002580-260408
默克藥廠口服抗病毒藥抵台 供重症風險輕中度確診者使用,2022-01-24 14:58:04,生活,中央流行疫情指揮中心24日表示，我國向美商默克藥廠採購之COVID-19口服抗病毒藥Molnupiravir，首批2016人份療程已於今日清晨運抵台灣，將於完成通關程序後儘速配撥，提供具有重症風險因子之輕中度COVID-19個案治療使,"中央流行疫情指揮中心24日表示，我國向美商默克藥廠採購之COVID-19口服抗病毒藥Molnupiravir，首批2016人份療程已於今日清晨運抵台灣，將於完成通關程序後儘速配撥，提供具有重症風險因子之輕中度COVID-19個案治療使用，降低醫療量能負擔。

指揮中心指出，依據國際研究顯示，新冠病毒感染患者輕症比率大約佔8成左右，但其中約9％的患者可能惡化為重症，主要的風險因子包括65歲以上長者、肥胖、慢性腎病、心血管疾病/高血壓、慢性肺疾、免疫抑制疾病/免疫抑制治療等影響免疫功能之疾病，以及懷孕等，且其病程演化迅速，甚至導致死亡。截至本(111)年1月24日監測資料，國內輕中度COVID-19確診病例約佔所有確診個案84%，死亡病例數佔確診病例4.6%。

指揮中心說明，Molnupiravir之療效及安全性已有部分證據支持，美國FDA及國際間已陸續發布緊急使用授權(EUA)核准於臨床使用，以治療輕度至中度SARS-CoV-2感染且有重症危險因子之高風險患者，降低個案轉為重症需住院之風險，我國衛福部食藥署亦於今年1月13日同意依據藥事法第48條之2規定，核准其專案輸入。

指揮中心進一步說明，經諮詢專家意見，已將該藥物之使用建議納入我國「新型冠狀病毒(SARS-CoV-2)感染臨床處置暫行指引」，並採購儲備5040人份療程，規劃分批配撥至集中檢疫所/加強版防疫專責旅宿之主責醫院，經醫師評估治療效益與風險，並充分告知後，給予符合條件個案治療。

指揮中心表示，全球疫情持續嚴峻，Omicron變異株擴及多國，對國內公共衛生及醫療量能構成威脅，指揮中心將持續密切關注國際COVID-19口服抗病毒藥物之研發使用情形，積極儲備適當藥物供國內個案治療使用。","治療,COVID,指揮中心,重症,中度",中時新聞網,https://www.chinatimes.com/realtimenews/20220124003869-260405
美專家籲准12至15歲打BNT追加劑 料CDC迅速決定,2022-01-06 11:49:17,國際,為美國疾病管制暨預防中心（CDC）提供建言的外部專家小組今天投票，建議允許12至15歲群體接種輝瑞（Pfizer）和BioNTech共同開發的COVID-19疫苗追加劑。路透社報導，CDC預防接種諮詢委員會（ACIP）以13票同意、1票反,"為美國疾病管制暨預防中心（CDC）提供建言的外部專家小組今天投票，建議允許12至15歲群體接種輝瑞（Pfizer）和BioNTech共同開發的COVID-19疫苗追加劑。

路透社報導，CDC預防接種諮詢委員會（ACIP）以13票同意、1票反對的結果，建議CDC同意讓12至15歲群體在打完第2劑COVID-19（2019冠狀病毒疾病）疫苗至少5個月後接種追加劑。

美國食品暨藥物管理局（FDA）已於本月3日批准12至15歲群體接種輝瑞的COVID-19追加劑，但施打前還須CDC同意。預期CDC主任瓦倫斯基（Rochelle Walensky）很快會有決定，讓追加劑最快能於本週開始施打。

諮詢委員會還表示，CDC應加強建議16至17歲群體接種追加劑。CDC先前同意這個年齡層的青少年接種疫苗，但未建議他們所有人接種追加劑。

由於Omicron變異株迅速擴散，美國近日染疫病例頻創新高。許多上班族和學童收假後重返工作崗位和校園，導致染疫率激增，加深衛生系統不堪重負、企業和學校關閉的隱憂。

CDC預防接種諮詢委員、威克森林大學醫學院（Wake Forest School of Medicine）教授波林（Katherine Poehling）指出：「COVID讓我們的醫院和兒童醫院不堪重負。我們需要用這種工具來幫助孩童安度這次大流行。」

會議中提到以色列衛生部數據顯示，12至15歲孩童接種第2劑疫苗後5、6個月，感染Omicron的機率相當於未接種疫苗的孩童。數據還顯示，接種追加劑後，染疫率大幅下降。

FDA主管馬克斯（Peter Marks）說，面對目前染疫病例激增的現象，允許接種追加劑的年齡層下移到12至15歲是合理之舉。

由於輝瑞/BNT疫苗和莫德納（Moderna）疫苗與心肌炎罕見病例有關，尤其是在年輕男性身上，若干科學家對追加劑表達了憂慮。

目前有關12至15歲群體接種追加劑後發生心肌炎的數據有限，但FDA曾提到，美國和以色列都有證據顯示，18至40歲男性接種追加劑後出現心肌炎的風險，顯著低於接種第2劑疫苗後。

以色列衛生部今天表示，境內12至15歲約4萬4000名接種第3劑輝瑞/BNT疫苗的青少年中，僅出現2起心肌炎病例。（譯者：徐睿承/核稿：曾依璇）1110106

","追加劑,接種,CDC,12至15歲,群體",中時新聞網,https://www.chinatimes.com/realtimenews/20220106002294-260408
美預測 未來4周境內逾6萬2000人染疫死亡,2022-01-13 14:05:04,國際,美國疾病管制暨預防中心（CDC）今天公布的整體預測指出，未來4週因感染COVID-19（2019冠狀病毒疾病）而死亡的人數可能超過6萬2000人。根據約翰霍普金斯大學（Johns Hopkins University）數據，COVID-19在美迄今已奪,"美國疾病管制暨預防中心（CDC）今天公布的整體預測指出，未來4週因感染COVID-19（2019冠狀病毒疾病）而死亡的人數可能超過6萬2000人。

根據約翰霍普金斯大學（Johns Hopkins University）數據，COVID-19在美迄今已奪走84萬2322人生命。

美國疾管中心的預測恐意味著平均每天會有2624人染疫病歿，多於約翰霍普金斯大學計算的目前平均每天1715人。

美國衛生及公共服務部（HHS）資料顯示，美國目前有14萬5982人染疫住院。

疾管中心主任瓦倫斯基（Rochelle Walensky）今天說，美國感染COVID-19住院人數較前1週增加約33%，病故人數增加約40%。

瓦倫斯基在媒體訪問中表示，由於Omicron變異株傳播迅速，預料美國染疫人數會在未來數週達到高峰。

她告訴記者：「這種增幅很大程度上與Omicron變異株有關，Omicron目前約占美國COVID-19確診病例9成左右。」

Omicron已超越Delta，成為主要在美傳播疫情的變異株，儘管專家稱Omicron致命性可能不如之前的變異株，住院人數仍自去年12月起持續攀升。

瓦倫斯基說，近期COVID-19致死人數增加，可能是感染Delta的延遲效應。在Omicron於去年12月開始在美國擴散之前，Delta一度是美國疫情的主流變異株。（譯者：徐睿承/核稿：曾依璇）1110113

","美國,Omicron,COVID,19,變異株",中時新聞網,https://www.chinatimes.com/realtimenews/20220113002490-260408
奧地利總理打3劑COVID-19疫苗 仍突破性感染,2022-01-08 18:00:09,國際,奧地利總理府今天表示，總理內哈默（Karl Nehammer）確診COVID-19（2019冠狀病毒疾病），目前正在自我隔離，未出現任何症狀。奧地利總理府發表聲明表示，內哈默顯然於5日晚間染疫，因為當天他與維安特勤團隊的一名成,"奧地利總理府今天表示，總理內哈默（Karl Nehammer）確診COVID-19（2019冠狀病毒疾病），目前正在自我隔離，未出現任何症狀。

奧地利總理府發表聲明表示，內哈默顯然於5日晚間染疫，因為當天他與維安特勤團隊的一名成員接觸，這名隨扈於6日確診。總理府引述內哈默的話表示：「不須擔心。我很好，一切平安。」

內哈默先前已3次接種疫苗。奧地利總理府表示，內哈默目前在家透過視訊及電話會議處理公務，未來幾天將不會出席任何公務活動。他的妻子及小孩採檢都呈陰性。

","總理,內哈默,奧地利,COVID,19",中時新聞網,https://www.chinatimes.com/realtimenews/20220108002867-260408
Omicron症狀各國不同？近8成沖繩患者爆1症狀,2022-01-17 14:00:13,國際,Omicron症狀類似感冒，英國患者通報的症狀中，以流鼻水、頭痛、甚至喉嚨痛等為大宗，只有50%患者出現典型新冠症狀發燒，不過沖繩的調查顯示，有發燒的患者最多，將近80%。根據英國應用程式「ZOE新型冠狀病毒疾病症狀,"Omicron症狀類似感冒，英國患者通報的症狀中，以流鼻水、頭痛、甚至喉嚨痛等為大宗，只有50%患者出現典型新冠症狀發燒，不過沖繩的調查顯示，有發燒的患者最多，將近80%。



根據英國應用程式「ZOE新型冠狀病毒疾病症狀研究」（ZOE COVID Symptom Study）統計至13日，用戶通報最常見的前5大Omicron症狀，由多至少依序為流鼻水、頭痛、疲倦、打噴嚏及喉嚨痛，只有50%用戶通報出現發燒、咳嗽、嗅味覺喪失等三大新冠典型症狀。



不過日本共同社報導，日本國立感染症研究所調查沖繩縣內2021年12月1日至2022年1月1日間感染Omicron的105名患者，當中97人出現症狀，其中81人發燒超過攝氏37.5度，59人有咳嗽，55人有疲倦，出現嗅、味覺障礙的只有1人。



出現發燒症狀的患者最多，佔比達77%。



參與研究的確診者中共有69人接種過2劑疫苗，約佔2/3。研究也指出，確診者出現症狀的潛伏期為3天。



報告總結，輕症患者的佔比仍舊較高，不過也指出，「即便接種疫苗仍會感染」，因此繼續採取戴口罩及保持社交距離的防疫措施相當重要。



報告也補充說明，由於潛伏期短、密切接觸者的感染率高，因此預測患者人數增加的速度將變快。






","#新冠肺炎#全球,日本,沖繩,Omicron,症狀",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002333-260408
《經濟》星展10卦卜台灣 GDP上看3％、房市軟著陸,2022-01-04 15:06:09,財經,星展銀行今舉辦2022年第一季經濟展望記者會，由星展集團資深經濟學家馬鐵英分享星展集團對2022年經濟前景看法。展望2022年，星展對台灣經濟提出十項預測，其中2022年的經濟成長率預估值2.8%~3%，低於台灣央行預估值4,"星展銀行今舉辦2022年第一季經濟展望記者會，由星展集團資深經濟學家馬鐵英分享星展集團對2022年經濟前景看法。展望2022年，星展對台灣經濟提出十項預測，其中2022年的經濟成長率預估值2.8%~3%，低於台灣央行預估值4.03%。在產業面，星展銀持續看好半導體的終端需求，晶片供不應求仍將持續。此外，2022年地產持續活絡，政府調控措施協助軟著陸。

星展銀的台灣經濟十項預測依次如下：



1.GDP成長將保持在2.8%~3%，低於2021年的5.5%，但仍符合長期成長趨勢。考量中國經濟放緩和高基期影響，出口成長將會放緩；而疫情好轉和消費者購買力恢復，則可望讓國內需求明顯回升。整體來說，台灣仍將是亞洲四小龍中的佼佼者。若將2019年的總產出設定為100，台灣到2022年底的產出將比疫情前的產出水準高出約12%；相較之下，香港、新加坡和南韓僅比三年前的水準高出2-6%。

2.半導體產業將繼續成為亮點。2022年全球半導體市場有望保持穩健成長。在疫後全球經濟復甦的背景下，市場對支援遠距辦工和遠距學習的電子設備需求應會下降。儘管如此，在5G設備升級和新興市場需求復甦的推動下，智慧型手機支出可能會繼續成長。此外，疫後新常態將繼續促進數位轉型，推動對AR/VR硬體、自動駕駛汽車、智慧工廠的需求。對台灣而言，晶片需求成長、價格調升、先進技術製程的引進將會繼續提振半導體產業的資本支出，從而帶動總體投資成長。

3.房地產市場持續活躍。在全球主要央行貨幣政策正常化的背景下，寬鬆的資金環境在2022年可能會略有改變。另一方面，失業率可能繼續下降、薪資成長可能回升，皆會對房地產市場提供基本面支撐。央行和相關政府單位雖然有房市調控措施，但目標在減少投機，地產將呈軟著陸，過度調控的硬著陸可能性不高。

4.企業將進一步分散供應鏈。疫情危機促使台灣廠商進一步分散供應鏈網絡，提高在地化生產比率。半導體廠商除了在美國、日本等主要市場設廠外，也有望在新加坡、馬來西亞擴大投資。電子代工廠與傳統製造業廠商可能會進一步向印度、越南、印尼等東南亞和南亞國家分散投資。

5.消費者購買力將獲得改善。企業獲利增加，且政府上調最低薪資，預計2022年名目薪資成長將回升至2%左右。另一方面，在布蘭特原油平均價格維持在75至80美元一桶的前提下，星展預估CPI通膨率將從2021年的1.9%放緩至2022年的1.3%。隨著實際薪資成長轉正，消費者購買力將獲得改善。

6.政府可能不急於結束清零防疫策略。考量台灣完成疫苗接種的人口比例仍低於80%，加上疫苗保護力隨時間下降，以及Omicron變種病毒的出現，政府可能並不急於結束清零的防疫策略，轉向與Covid共存。

7.央行可能開始推動貨幣政策的正常化。2022年貨幣政策正常化的條件大致成熟。失業率和薪資成長預計將在年中恢復至疫情前水準。出口與內需、製造業與服務業之間的復甦預計將在下半年變得更為均衡。此外，美國聯準會也可能在下半年開始升息，促使更多新興市場央行跟進。

8.CPTPP和貿易議題將獲得更多關注。台灣正式申請加入CPTPP之後，CPTPP委員會將決定是否啟動加入程序並成立加入工作小組。如果工作小組成立，台灣將需要在30天內提交其關於市場准入條款的提案。鑑於許多CPTPP成員是農產品出口大國，台灣可能需要重新審視當前的農產品貿易政策。

9.綠色投資動能持續。為因應日益嚴峻的氣候變遷挑戰，全球130多個國家已承諾於2050年實現碳中和，近40個國家承諾納入法律或政策文件。台灣目前也在評估設定碳中和目標的可行性，並已增加對綠色投資的政策支持，計劃引入碳定價機制。考量政策激勵與目前的成長趨勢，預計2021至2025年的再生能源供應可達到10%以上的年均成長。

10.數位化需求保持強勁。疫情推動數位化轉型，台灣的電子商務和電子支付在過去兩年均經歷了快速成長。隨著疫情後線下經濟活動逐漸回復正常，2022年數位化需求的成長可能有所放緩。但在消費者行為變化和數位基礎設施進步的推動下，成長率仍可能遠高於長期平均水準。2020年台灣數位經濟的總體規模已達新台幣4.9兆，佔GDP的25%；預計2025年可達7兆大關。



","全球,放緩,薪資成長,CPTPP,星展",中時新聞網,https://www.chinatimes.com/realtimenews/20220104003354-260410
接觸新冠患者還跑夜店 芬蘭總理道歉了,2021-12-09 09:59:22,國際,芬蘭總理馬林（Sanna Marin）在外交部長確診感染COVID-19（2019冠狀病毒疾病）後，被媒體拍到去夜店的畫面，她今天向大眾致歉。馬林今晚在芬蘭國家廣播公司（YLE）訪問中說：「我做錯了，我應更仔細考量情況。」芬蘭,"芬蘭總理馬林（Sanna Marin）在外交部長確診感染COVID-19（2019冠狀病毒疾病）後，被媒體拍到去夜店的畫面，她今天向大眾致歉。

馬林今晚在芬蘭國家廣播公司（YLE）訪問中說：「我做錯了，我應更仔細考量情況。」

芬蘭八卦雜誌日前拍到馬林前往人多的夜店照片。馬林6日在臉書寫道，她被告知她3日曾暴露於病毒風險，但4日決定繼續晚上的行程。

「赫爾辛基日報」（Helsingin Sanomat）今天報導，儘管有人建議芬蘭經濟部長林提拉（Mika Lintila）避免接觸他人，林提拉5日仍觀看了一場地板曲棍球比賽。

赫爾辛基晚報「伊爾塔郵訊」（Ilta-Sanomat）昨天報導，國防部長凱科寧（Antti Kaikkonen）4日也出席晚宴；財政部長薩里科（Annika Saarikko）和科學文化部長庫爾維寧（Antti Kurvinen）則取消出席同場活動，避免接觸他人。

這3位部長在3日會議上都曾接觸外長哈維斯托（Pekka Haavisto）。哈維斯托4日接受COVID-19檢測呈陽性反應。

馬林表示，她接到國務秘書電話，得知自己有暴露於病毒的風險時，她人已在餐廳。

馬林在臉書上解釋為何她當時決定繼續社交活動，寫道「他說部長們不會被隔離，因為他們都已經打了2劑疫苗」。

總理辦公室後來說，4日已向有暴露於病毒風險的官員們寄出兩封簡訊，建議他們避免接觸他人。

馬林說，她當時把公務手機留在家中，並靠幕僚打她私人手機聯絡她。

馬林之後兩度接受COVID-19檢測都呈陰性。林提拉和凱科寧的篩檢結果也呈陰性。

路透社提到，芬蘭衛生研究所建議在等待檢測結果時仍應避免社交接觸。（譯者：盧映孜/核稿：曾依璇）1101209

","馬林,接觸,COVID,19,風險",中時新聞網,https://www.chinatimes.com/realtimenews/20211209001717-260408
