TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
台南本土+2！七旬嬤照顧美國返台孫染疫、新化年貨大街休市2天,2022-01-25 16:12:36,life,台南市今天（25日）新增2例本土確診個案，分別為案18522及18533；其中案18533足跡擴及台南善化、新化和安定等區，22日還開車前往新化年貨大街，市府也緊急宣布即起年貨大街休市2天。市長黃偉哲也呼籲民眾，留意自身健康狀況並提高警覺性，沒症狀但有疑慮就做居家快篩、有症狀也不要拖，趕緊就醫。,"台南今天出現2例本土確診個案，環保局已派員前往相關足跡地點完成清消。（南市府提供）

〔記者王姝琇／台南報導〕台南市今天（25日）新增2例本土確診個案，分別為案18522及18533；其中案18533足跡擴及台南善化、新化和安定等區，22日還開車前往新化年貨大街，市府也緊急宣布即起年貨大街休市2天。市長黃偉哲也呼籲民眾，留意自身健康狀況並提高警覺性，沒症狀但有疑慮就做居家快篩、有症狀也不要拖，趕緊就醫。
衛生局長許以霖表示，台南市案18522較為單純，這位為中西區70多歲女性，因照顧自美國入境的10多歲長外孫女案17592而受感染，於隔離期滿後採檢為陽性確診，匡列接觸者1人。
請繼續往下閱讀...

而案18533為善化區50多歲女性，為高雄港區傳播鏈相關接觸者，其自述曾與高雄案18516接觸，22日開始陸續出現咳嗽、流鼻水症狀，24日晚間進線本局防疫專線，安排至醫院採檢後確診；該案於19日至24日曾前往本市甲嘴王肉圓善化店、新化年貨大街、新化東林蝦仁飯、安定區王家麵店等地。目前已匡列4位居家隔離及11位自我健康監測。
許以霖表示，今、明2天新化年貨大街休市進行清消，提醒民眾勿前往以免撲空。黃偉哲說，案18533自述22日就已感覺到身體不適，且本身曾與確診者接觸，這種狀況應該趕快買快篩或就醫，如此一來，後面的包括新化年貨大街等足跡就可以避免；提醒市民警覺性要提高，一有呼吸道狀況趕快就醫，不要再想說多等幾天自己會好；沒症狀但有疑慮就進行居家快篩。
衛生局說明，為服務有接種COVID-19疫苗1、2劑及基礎加強劑需求的市民，將於27日起提供預約接種服務，設籍台南的市民透過「台南COVID-19疫苗接種預約系統（台南打疫苗）」進行預約，接種當日並攜帶身分證、健保卡、黃卡前往。
黃偉哲呼籲，務必落實個人防疫措施，而本市春節期間將持續提供COVID-19疫苗接種服務，目前正積極調配醫護人力及醫療院所，27日起可開始上線預約，提醒市民儘速完成接種。希望大家一起守住台南。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。
台南市確診者個案18533足跡擴及善化、新化和安定等區。（南市府提供）
台南市確診者個案18533足跡擴及善化、新化和安定等區。（南市府提供）

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812711
有確診者足跡 台南新化年貨大街緊急喊停,2022-01-25 15:53:29,life,首次上稿 14:02更新時間 15:53台南市政府經濟發展局在新化老街舉辦的年貨大街，由於出現確診者的足跡，今天緊急喊停，下午現場也立刻展開清消工作。,"台南市政府在新化老街舉辦的年貨大街，因有確診者足跡，緊急喊停。（記者吳俊鋒攝）
首次上稿 14:02更新時間 15:53
〔記者吳俊鋒／台南報導〕台南市政府經濟發展局在新化老街舉辦的年貨大街，由於出現確診者的足跡，今天緊急喊停，下午現場也立刻展開清消工作。
請繼續往下閱讀...

年貨大街於本月22日登場，23日正式開幕，原訂持續至28日，為期1週，但因新化老街有確診者足跡，市政府基於防疫安全，今天緊急停辦，只營運3天。
新化年貨大街「喊卡」，為活動舉行以來，首度中途停辦，區公所今天下午1點半左右接獲疫調資訊後，緊急通知攤商，現場展開撤離，並透過廣播公開宣布消息。
突然被告知停辦，攤商無奈，也只能開始收拾物品，整理現場，陸續撤離，下午3點，市政府環保局進行清消，區長吳金喜到場關心作業情形，並呼籲鄉親，配合政府防疫指引，做好自我保護。
新化警分局更進駐現場，了解攤商撤離情形，協助必要的交通疏導，也讓清消作業可以順利執行。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

年貨大街緊急停辦，業者收攤，陸續撤離。（記者吳俊鋒攝）
環保局到年貨大街現場進行清消作業。（記者吳俊鋒攝）
環保局到年貨大街現場進行清消作業。（記者吳俊鋒攝）

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812492
實聯制到底能不能「+1」？  陳時中︰各掃各的、通知最確實,2022-01-25 15:48:25,life,民眾配合落實簡訊實聯制，不過有時候為求方便，會由1人代表掃碼再以「+數字」顯示同行人數，高雄市傳出此舉會造成後台亂碼，呼籲民眾個別完成，中央流行疫情指揮中心發言人莊人祥釋疑，出現亂碼是軟體匯出時格式設定問題，只要設定好就不會出現亂碼，民眾仍可用加數字做為代表，不過指揮官陳時中也強調，簡訊實聯制主要目的是希望能讓個人即時掌握相關風險，用1人代表其它人接收到的就是二手通知，因此仍建議盡量各掃各的。莊人祥說明，利用+1、+2來代表同行人數，這方式是可以的，有關出現亂碼情形也特別向高雄做進一步了解，主要是系統在匯出資料時格式設定錯誤，比如說用Excel開啟時把文字格式設定成數字，就會出現亂碼，只要設定好就不會有亂碼問題。,"指揮官陳時中強調，簡訊實聯制的目的是可以即時得知風險資訊、即時配合，所以呼籲民眾盡量還是用自己的，這樣通知會最確實。（指揮中心提供、資料照，本報合成）
〔記者邱芷柔／台北報導〕民眾配合落實簡訊實聯制，不過有時候為求方便，會由1人代表掃碼再以「+數字」顯示同行人數，高雄市傳出此舉會造成後台亂碼，呼籲民眾個別完成，中央流行疫情指揮中心發言人莊人祥釋疑，出現亂碼是軟體匯出時格式設定問題，只要設定好就不會出現亂碼，民眾仍可用加數字做為代表，不過指揮官陳時中也強調，簡訊實聯制主要目的是希望能讓個人即時掌握相關風險，用1人代表其它人接收到的就是二手通知，因此仍建議盡量各掃各的。
莊人祥說明，利用+1、+2來代表同行人數，這方式是可以的，有關出現亂碼情形也特別向高雄做進一步了解，主要是系統在匯出資料時格式設定錯誤，比如說用Excel開啟時把文字格式設定成數字，就會出現亂碼，只要設定好就不會有亂碼問題。
請繼續往下閱讀...

莊人祥也澄清，關於有媒體報導簡訊實聯制會有個資問題是誤解，他強調，除了個人傳送電話外，其他欄位是店家資訊，不會有客戶的個資。
陳時中補充，雖然用+1、+2很方便，不過這樣一來民眾得到訊息恐怕是二手資訊，例如民眾被匡列後，進行疫調時當時的同行者才會被通知到，有時候如果同行人太多，搞不好被疫調的人就忘記了。
陳時中強調，簡訊實聯制的目的是可以即時得知風險資訊、即時配合，所以呼籲民眾盡量還是用自己的，這樣通知會最確實。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812679
今年首批自購151萬劑莫德納抵台 陳時中︰讓預約的人都打得到,2022-01-25 15:08:20,life,社區疫情持續，帶動國內武漢肺炎（新型冠狀病毒病，COVID-19）疫苗打氣，國人偏好的廠牌莫德納疫苗即將用罄，中央流行疫情指揮中心今（25日）宣布，今年第一批採購莫德納疫苗151.21萬劑，於今天下午抵達桃園國際機場，本批效期至今年4月23日。指揮中心說明，去年7月22日與美國Moderna公司簽署2年共3500萬劑COVID-19疫苗供應合約，今年預定供應2000萬劑疫苗做為基礎劑、基礎加強劑或追加劑使用。此批疫苗完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業，再提供COVID-19接種計畫所列實施對象接種。,"151.21萬劑莫德納疫苗抵台，本批效期至今年4月23日。（記者姚介修攝）
〔記者邱芷柔／台北報導〕社區疫情持續，帶動國內武漢肺炎（新型冠狀病毒病，COVID-19）疫苗打氣，國人偏好的廠牌莫德納疫苗即將用罄，中央流行疫情指揮中心今（25日）宣布，今年第一批採購莫德納疫苗151.21萬劑，於今天下午抵達桃園國際機場，本批效期至今年4月23日。
指揮中心說明，去年7月22日與美國Moderna公司簽署2年共3500萬劑COVID-19疫苗供應合約，今年預定供應2000萬劑疫苗做為基礎劑、基礎加強劑或追加劑使用。此批疫苗完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業，再提供COVID-19接種計畫所列實施對象接種。
請繼續往下閱讀...

媒體追問台北市短缺1000瓶莫德納疫苗，中央說沒有少給，但台北市長柯文哲稱數量都是中央管控。另外，此批到貨疫苗會優先分配給北市？
對此指揮官陳中回應，疫苗到貨封緘檢驗程序至少要一個禮拜，加上解凍運送大概要10天以後才能配送到地方政府，此批疫苗會正常配置。
陳時中也說，疫苗分配數量會依據預約平台彙整統計，「報出來是這個量，就會拿到這個量」，針對北市的爭議，可能雙方有誤解，因為北市在前一波預約時沒有參加中央的預約平台，很多單位是個別列冊施打，而這些疫苗已配送到21家醫院中，平台後來維護時沒有計入先前已配送的數量，因此中間差了約2萬劑。
陳時中強調，無論爭議如何，最重要的是要讓預約的人都能夠打得到，所以現在也緊急調配了503瓶、約是1萬劑，根據上一期經驗，北市莫德納注射比例約是90%，約剩下1.5萬劑，整體加起來會有2.5萬劑，若施打率很高當然可能會不夠，會持續密切注意各縣市接種情形，禮拜三再做一次調配，務必讓所有預約到的人都能到得到。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病,莫德納疫苗",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812597
今年首批自購莫德納疫苗   151.21萬劑抵台,2022-01-25 15:33:36,life,今年第1批自購莫德納（Moderna）疫苗151.21萬劑，由華航第161次班機自韓國首爾機場起飛，於下午1點36分運抵桃園機場，辦理抵達後，海關人員機邊查核放行，由華儲完成拆盤出倉，直接運送到指定冷儲物流中心進行後續檢驗封緘作業，再提供COVID-19接種計畫所列實施對象接種。本批疫苗效期至今年4月23日。,"今年首批自購莫德納疫苗151.21萬劑，今下午由華航運抵桃園機場。（記者姚介修攝）

〔記者姚介修/桃園機場報導〕今年第1批自購莫德納（Moderna）疫苗151.21萬劑，由華航第161次班機自韓國首爾機場起飛，於下午1點36分運抵桃園機場，辦理抵達後，海關人員機邊查核放行，由華儲完成拆盤出倉，直接運送到指定冷儲物流中心進行後續檢驗封緘作業，再提供COVID-19接種計畫所列實施對象接種。本批疫苗效期至今年4月23日。
指揮中心說明，2021年7月22日與美國Moderna公司簽署2年共3500萬劑COVID-19疫苗之供應合約，今年預定供應2000萬劑疫苗做為基礎劑、基礎加強劑或追加劑使用，以因應SARS-CoV-2變異病毒株之威脅。
請繼續往下閱讀...

「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。
第10批莫德納（Moderna）疫苗151.21萬劑，由華航第161次班機自韓國首爾機場起飛，於下午1點36分運抵桃園機場，海關人員機邊查核放行，由華儲完成拆盤出倉，直接運送到指定冷儲物流中心進行後續檢驗封緘作業。（記者姚介修攝）
第10批莫德納（Moderna）疫苗151.21萬劑，由華航第161次班機自韓國首爾機場起飛，於下午1點36分運抵桃園機場，海關人員機邊查核放行，由華儲完成拆盤出倉，直接運送到指定冷儲物流中心進行後續檢驗封緘作業。（記者姚介修攝）

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","抵台,武漢肺炎,新型冠狀病毒,新型冠狀病毒病,莫德納疫苗",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812644
本土疫情升溫  各地遶境搶頭香活動紛喊卡（不斷更新）,2022-01-25 15:32:00,life,首次上稿 1/22 17:13 更新時間 1/25 15:32（更新台北市、苗栗縣、台南市）武漢肺炎（新型冠狀病毒病，COVID-19）本土疫情升溫，22日本土病例暴增82例，各項防疫措施也為之加嚴，內政部長徐國勇宣布，22日起宗教團體停辦搶頭香等易聚集人潮、無法保持社交距離的集會，本報也為讀者整理全台宗教活動異動資訊一覽表。,"內政部長徐國勇今於指揮中心記者會中表示，停辦遶境搶頭香，政治人物跑攤也禁止。（資料照）
首次上稿 1/22 17:13 更新時間 1/25 15:32（更新台北市、苗栗縣、台南市）
〔即時新聞／綜合報導〕武漢肺炎（新型冠狀病毒病，COVID-19）本土疫情升溫，22日本土病例暴增82例，各項防疫措施也為之加嚴，內政部長徐國勇宣布，22日起宗教團體停辦搶頭香等易聚集人潮、無法保持社交距離的集會，本報也為讀者整理全台宗教活動異動資訊一覽表。
請繼續往下閱讀...


徐國勇：停辦遶境搶頭香、宗教場所禁飲食 政治人物禁跑攤內政部長徐國勇今表示，為避免國內疫情因春節期間國人踴躍進出各類宗教活動而擴大疫情，自即日起，宗教團體停止辦理遶境、遊行、搶頭香、搶春牛等易聚集擁擠人潮、無法保持社交距離的集會活動，同時也不得提供籤筒、供盤供民眾使用，強烈建議有相關需求的民眾自行攜帶筊杯、供盤等祭祀工具。此外，民眾進入宗教場所也禁止飲食。

台北霞海城隍廟除夕發紅包取消台北霞海城隍廟今年原準備500份100元發財金，卻因疫情停發，金額將轉入偏鄉公益計畫，協助計畫國小、養老院、精神病院等單位；但春節期間廟埕仍有開放，民眾也可前往參拜。
梘頭福德祠吃湯圓福食活動取消 夜弄土地公隨疫情調整台北市梘頭福德祠在元宵有「夜弄土地公」傳統，內湖區長林秉宗表示，夜弄土地公活動已開完交通協調會，目前仍照進度走，但會隨疫情調整、該停就停。但廟方原規劃2月14日上午舉行吃湯圓福食活動，內政部日前宣布春節期間宗教場所參拜人員禁止飲食，活動因此取消。
北市龍山寺鑽燈腳停辦
艋舺龍山寺每年除夕至農曆二月底都有「鑽燈腳」習俗，會在廟埕前擺放兩盞大燈，信眾可以從大燈下躬身鑽過祈福，但鑽燈腳今年已因疫情暫停。龍山寺表示，除夕下午5點起停止提供籤筒、筊杯、拜墊、供盤等設備及解籤服務、正月期間消災祭解法會也暫停辦理。

苗栗（火旁）龍「祥龍點睛」活動 市公所：依規定辦理苗栗（火旁）龍將於大年初九（2月9日）在玉清宮辦理「祥龍點睛」，市長邱鎮軍表示，將依中央規定辦理，並依疫情隨時滾動檢討。
因應疫情 拱天宮祭出防疫管制措施苗栗縣通霄鎮白沙屯拱天宮指出，拱天宮因無搶頭香活動，並未出現相關問題，但有鑑於春節期間至拱天宮參拜、走春的信徒眾多，拱天宮總幹事陳春發也表示25日起廟方將祭出防疫管制措施，呼籲信眾配合。

宗教嚴防疫 台中樂成宮麵線改外帶、烏日玉闕朝仁宮取消搶頭香台中樂成宮董事長郭松益表示，一切會配合政府規範，春節期間的發麵線活動，因為已經進貨3千斤，將改密封方式讓信眾外帶；烏日玉闕朝仁宮總幹事林清松表示，上週董監事會議已經決議，一切配合中央規定辦理，春節期間的儀式包括開廟門等活動，由廟方人員自辦，也取消搶頭香、發紅包等活動，並將嚴格落實實名制。
分散人流 台中「宮廟即時看」恢復上線中市首創的「宮廟即時看」視訊服務將於本週恢復上線，民眾出門參拜前可線上查看宮廟現場人潮，方便大家分散人流，有效分散參拜流量，降低感染風險。
大甲鎮瀾宮取消搶頭香及發小紅包
大甲鎮瀾宮取消除夕搶頭香及發小紅包，後續活動依中央指示調整。

配合防疫 彰化南瑤宮除夕夜路跑迎頭香活動宣布取消彰化市長、南瑤宮管理人林世賢宣布，今年除夕夜路跑迎頭香取消；鹿港天后宮主委張偉東強調，取消除夕夜吃平安圓，所有防疫遵從政府規定。
防疫！鹿港天后宮取消除夕夜平安圓 建議信眾停留30分鐘為限彰化縣鹿港天后宮說，即日起暫不提供筊杯、籤筒，信眾入廟參拜除了戴口罩、量體溫、實聯制，建議停留時間以30分鐘為限！
文武廟除夕開香、點燈從簡彰化縣鹿港鎮長許志宏指出，為遵守防疫規定，鹿港文武廟除夕夜開香與點燈儀式，一切從簡辦理；新春期間2月12日文衡聖帝新春賜福踩街活動取消。

急轉彎！請示完土地公 紫南宮春節停發錢母南投竹山紫南宮原訂提報防疫計畫，確保春節初一能照辦虎年錢母發放活動，惟廟方主委莊秋安今請示廟內主祀土地公，考量疫情趨嚴，宣布確定停辦春節發錢母，就連大年16日（2月16日）發丁酒活動也停辦，一切以防疫為重，待疫情趨緩後，再擇日舉辦錢母發放，不過捐血送錢母仍不受影響。

雲林西螺福興宮、麥寮拱範宮 配合防疫取消搶頭香西螺福興宮配合政策，正月初一日子時「開廟門搶頭香」改以民眾插上頭柱香儀式辦理；「歡喜迎財神開運紅包」領取活動照常舉行。麥寮拱範宮配合防疫規定取消搶頭香，信徒可在開廟門後自行進入參拜。
西螺福興宮「福虎賀歲」美金紅包亮相 除夕夜分流發放雲林西螺福興宮虎年「福虎賀歲」美金紅包亮相，將依例於除夕夜開廟門後發放給民眾，廟方指出，紅包將規劃防疫動線分流發放，請民眾配合防疫規範領取，也會視疫情與中央防疫規範滾動式檢討。
防疫！北港朝天宮除夕夜發福袋、元宵遶境都取消北港朝天宮董事長蔡咏锝說，朝天宮本來就不鼓勵搶頭香，每個人都是自己新年第一支香，不需要搶，而且取消除夕夜發福袋活動。

防疫為重！ 新港奉天宮取消除夕夜搶頭香嘉義縣新港奉天宮宣布取消31日農曆春節除夕夜11點舉辦的「搶頭香」系列活動，改舉行簡單隆重的「開廟門插頭香」科儀，透過奉天宮臉書專頁網路直播，除夕夜「陪媽祖過年晚會」、「發紅包」等活動也取消；至於新春紅包，信眾可在農曆春節到廟添油香或參加消災解厄七星平安橋時領取，送完為止。

台南祀典大天后宮取消搶頭香 除夕夜送7500份虎年御守台南祀典大天后宮宣布今年取消搶頭香，謹訂於1月31日（除夕）晚間11點整開廟門，屆時將發送7500份虎年限量蝴蝶蘭造型御守，這也是武漢肺炎疫情爆發以來，祀典大天后宮連續第2年取消搶頭香。
鹿耳門天后宮搶頭香喊卡 除夕只發送歲錢祀典大天后宮宣布今年取消搶頭香活動，鹿耳門天后宮也跟進！廟方暫定除夕夜發送媽祖「歲錢」如常舉辦，但呼籲民眾入廟參拜務必落實防疫措施，廟方也將視疫情變化隨時在官方臉書更新活動訊息。
東山迎佛祖活動不對外開放 謝絕信眾隨香武漢肺炎（新型冠狀病毒病，COVID-19）疫情升溫，東山碧軒寺管委會今宣布，今年東山迎佛祖活動不對外公開，謝絕信眾隨香。
鹿耳門聖母廟搶春牛、高空煙火延期 「摸春牛」手部要消毒
台南正統鹿耳門聖母廟25日宣布，原訂2月12日舉辦的迓春牛遊行、搶春牛、國際高空煙火及炸蜂炮將延期舉行，待疫情趨緩會立刻請示媽祖擇期辦理。
台南大觀音亭暨興濟宮、天公廟 取消除夕紅包
台南市大觀音亭暨祀典興濟宮以及台灣首廟天壇（天公廟）每年除夕夜都會發放「百元」紅包，成為民眾過年期間的小確幸。但因應中央公布新春防疫措施，大觀音亭暨祀典興濟宮今天宣布，取消除夕夜紅包及求借「大道公開運金」等活動；天公廟也公布除夕及大年初八不發放紅包。

屏東玉皇宮 停發平安粥、萬壽麵每年春節吸引數以萬計民眾排隊索取的屏東市玉皇宮平安粥及萬壽麵發放活動，隨著國內疫情升溫，廟方考量防疫安全，今年春節決定停發；但春節期間玉皇宮仍開放民眾入廟參拜及補運、點燈。
屏東車城福安宮考量防疫 春節拜頭香、金幣發放喊停屏東縣車城福安宮的除夕夜「拜頭香」儀式24日上午宣布取消，農曆過年期間發放生肖祈福招財金幣發放，雖在戶外舉行，仍決定延後擇日發放。

疫情升溫 宜縣草湖玉尊宮、四結福德廟停止供應春節平安粥宜蘭縣原有150家宮廟要在春節連假供應平安粥，爆發新一波疫情後，草湖玉尊宮20日率先公告指出，2月1日到9日（大年初一到初九）停止供應平安粥；四結福德廟24日也宣布跟進，基於防疫考量，四結福德廟每年春節3大重頭戲，包括平安粥、吃紅蛋、擲筊求紅包全部取消。

今年台東元宵又將冷清清！聯合遶境、炸寒單均取消台東市天后宮表示，今年傳統元宵神明遶境活動，依內政部防疫要求，決定停辦；玄武堂堂主李建智表示，內部開會後決定配合中央防疫，今年炮炸寒單爺的活動先停辦。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","活動,異動,宗教,武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3809727
春節若要自費PCR 187家檢驗機構仍營業,2022-01-25 14:50:43,life,今年春節假期長達9天，中央流行疫情指揮中心今天表示，若過年期間要自費檢驗、證明，春節期間仍可到有營業的自費採檢機構採檢；全國共216家檢驗機構，有187家有營業，疾管署今天也公布機構名單。指揮中心表示，為確保農曆春節連假期間武漢肺炎（新型冠狀病毒病，COVID-19）自費核酸檢驗指定機構檢驗量能，以應民眾出境或出入醫療、照護機構等其他因素檢附陰性檢驗證明需求，已將農曆春節連假期間提供服務資訊，公布於衛福部官網「春節衛福、防疫措施」，以及疾管署官網「COVID-19防疫專區／醫療照護機構感染管制相關指引／開放民眾自費檢驗COVID-19申請規定，方便民眾上網查閱。,"圖為指揮官陳時中。（指揮中心提供）
〔記者吳亮儀／台北報導〕今年春節假期長達9天，中央流行疫情指揮中心今天表示，若過年期間要自費檢驗、證明，春節期間仍可到有營業的自費採檢機構採檢；全國共216家檢驗機構，有187家有營業，疾管署今天也公布機構名單。
指揮中心表示，為確保農曆春節連假期間武漢肺炎（新型冠狀病毒病，COVID-19）自費核酸檢驗指定機構檢驗量能，以應民眾出境或出入醫療、照護機構等其他因素檢附陰性檢驗證明需求，已將農曆春節連假期間提供服務資訊，公布於衛福部官網「春節衛福、防疫措施」，以及疾管署官網「COVID-19防疫專區／醫療照護機構感染管制相關指引／開放民眾自費檢驗COVID-19申請規定，方便民眾上網查閱。
請繼續往下閱讀...

另外，健保署LINE推出「春節期間自費COV19 PCR這裏找」專區，可以「定位查詢」或「院所名稱」搜尋附近篩檢的醫事服務機構，方便得知收費資訊、採檢模式及時間表、服務網址、電話等資訊。
指揮中心說明，為使民眾便於掌握武肺自費核酸檢驗資訊，公布各自費核酸檢驗指定機構1月29日至2月6日農曆春節連假期間提供服務情形，包括每日提供常規檢驗及快速檢驗的採檢時間、收費情形、採檢模式（採網路預約、電話預約、現場報名、固定時間或隨到隨採等）、每日可採檢人數、指定機構服務網址及聯繫電話等。
目前全國自費核酸檢驗指定機構共216家，其中有187家自費檢驗指定機構於農曆春節期間，持續提供自費核酸檢驗服務，開設率達87%。有自費核酸檢驗需求民眾檢驗前，請務必先行至醫院官方網站或致電詢問、確認相關採檢事宜。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","春節,採檢,武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812546
離島首長要求重啟機場快篩站  交通部：配合指揮中心決定,2022-01-25 14:30:22,life,近來有數起武漢肺炎（新型冠狀病毒病，COVID-19）群聚案件，雖然春節連假防疫警戒維持二級，但連假疏運將開始，澎湖縣長賴峰偉、金門縣長楊鎮浯與連江縣長劉增應昨聯合要求中央盡快在台灣本島機場、港口設置快篩站，針對前往澎金馬三縣市的民眾全面快篩，交通部長王國材表示，須由指揮中心就整體疫情控制做出決定。王國材說，春節離島管制航線（澎湖、金門、馬祖）加班機已經「加到滿」，若要重啟快篩站，勢必會影響疏運以及機場運作，將由指揮中心就疫情發展做出決定，交通部也會全力配合。,"澎金馬三縣長要求針對飛往離島民眾全面快篩，圖為松山機場。（記者陳心瑜攝）
〔記者陳心瑜／台北報導〕近來有數起武漢肺炎（新型冠狀病毒病，COVID-19）群聚案件，雖然春節連假防疫警戒維持二級，但連假疏運將開始，澎湖縣長賴峰偉、金門縣長楊鎮浯與連江縣長劉增應昨聯合要求中央盡快在台灣本島機場、港口設置快篩站，針對前往澎金馬三縣市的民眾全面快篩，交通部長王國材表示，須由指揮中心就整體疫情控制做出決定。
王國材說，春節離島管制航線（澎湖、金門、馬祖）加班機已經「加到滿」，若要重啟快篩站，勢必會影響疏運以及機場運作，將由指揮中心就疫情發展做出決定，交通部也會全力配合。
請繼續往下閱讀...

去年中因疫情一度嚴峻，經指揮中心核定，松山、台中、嘉義、台南、高雄等5處有航班往來澎湖、金門與馬祖等離島的機場，均設置篩檢站，並自6月2日起提供旅客篩檢服務，搭機時無症狀，但過去14天有疑似症狀者，均於篩檢站快篩，後續因本土疫情趨緩，10月20日起台灣本島5機場往離島旅客免篩檢。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","離島航線,武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812533
,2022-01-25 15:44:00,sport,薑還是老的辣！35歲的西班牙「蠻牛」納達爾（Rafael Nadal）雖然遭遇頑抗，歷經逾4小時的5盤拉鋸鏖戰，6：3、6：4、4：6、3：6、6：3力退同樣左手持拍的加拿大14種子後輩沙波瓦洛夫（Denis Shapovalov），第6種子蠻牛5連勝、生涯第6度挺進澳洲網球公開賽男單4強，離史無前,,澳網,自由時報電子報,https://sports.ltn.com.tw/news/breakingnews/3812681
增5例疫苗接種後死亡通報 莊人祥：4例莫德納、1例BNT,2022-01-25 16:27:04,life,武漢肺炎（新型冠狀病毒病，COVID-19）疫情持續，國人搶打疫苗，對於COVID-19疫苗接種後不良事件通報，指揮中心發言人莊人祥今說明，昨（24日）新增79件疫苗接種後不良事件通報，其中47件是非嚴重不良事件、5件死亡、另有27件為其他疑似嚴重不良事件。莊人祥進一步說明，5例死亡的部分有4例通報接種莫德納疫苗，2女2男，年齡介於54歲到80歲之間，是在疫苗接種後3天到15天之間發生，同時期也有1例BNT接種後通報的死亡不良事件，為64歲男性，是在接種疫苗後的5天內發生。,"指揮中心發言人莊人祥今說明，昨（24日）新增79件疫苗接種後不良事件通報，其中47件是非嚴重不良事件、5件死亡、另有27件為其他疑似嚴重不良事件。（指揮中心提供）
〔記者邱芷柔／台北報導〕武漢肺炎（新型冠狀病毒病，COVID-19）疫情持續，國人搶打疫苗，對於COVID-19疫苗接種後不良事件通報，指揮中心發言人莊人祥今說明，昨（24日）新增79件疫苗接種後不良事件通報，其中47件是非嚴重不良事件、5件死亡、另有27件為其他疑似嚴重不良事件。
莊人祥進一步說明，5例死亡的部分有4例通報接種莫德納疫苗，2女2男，年齡介於54歲到80歲之間，是在疫苗接種後3天到15天之間發生，同時期也有1例BNT接種後通報的死亡不良事件，為64歲男性，是在接種疫苗後的5天內發生。
請繼續往下閱讀...

指揮中心統計，自COVID-19疫苗接種以來至今年1月24日下午4時累計通報，疑似疫苗接種後嚴重不良事件死亡部分共有1277例，年齡介於0個月至101歲間，其中615人為75歲以上長者，疫苗接種後當日至190日間發生，其中有819例為接種AZ，有340例為接種莫德納疫苗，有37例為接種高端疫苗，有81例為接種BNT。
指揮中心也指出，依全國藥物不良反應通報中心分析，截至今年1月5日通報值與背景值（O/E analysis）安全性訊號偵測，結果顯示 不分廠牌及個別廠牌之各年齡層男性與女性通報死亡事件數 （通報值），皆未高於預期死亡事件數 （背景預期值）。
「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。

    不用抽 不用搶 現在用APP看新聞 保證天天中獎　
    點我下載APP　
    按我看活動辦法
","武漢肺炎,新型冠狀病毒,COVID-19,新型冠狀病毒病,武肺疫苗不良事件",自由時報電子報,https://news.ltn.com.tw/news/life/breakingnews/3812704
