TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
Omicron肆虐孩童染疫數大增 卡達3周大嬰兒病逝,2022-01-17 10:27:23,國際,卡達衛生部今天表示，一名3週大的嬰兒感染COVID-19後病逝。這個波灣國家通報的兒童染疫喪生情況，實屬罕見。法新社報導，卡達的公共衛生部門在聲明中說：「一名3週大的寶寶因為感染COVID-19（20019冠狀病毒疾病）出,"卡達衛生部今天表示，一名3週大的嬰兒感染COVID-19後病逝。這個波灣國家通報的兒童染疫喪生情況，實屬罕見。

法新社報導，卡達的公共衛生部門在聲明中說：「一名3週大的寶寶因為感染COVID-19（20019冠狀病毒疾病）出現重症而不幸身亡。」

聲明中補充道：「這個寶寶沒有其他已知的醫療或遺傳疾病。」這是疫情爆發以來，卡達境內第2起染疫過世的孩童。

兒童因為COVID-19喪命的情況十分罕見，但自高傳染力的Omicron變異病毒株蔓延以來，多國的衛生當局都注意到兒童確診數量有上升的趨勢。

卡達衛生部表示，整體來看，年紀較輕者，染疫並演變成重症的風險比較年長者低，但「目前這波疫情染疫的兒童人數較多，需要醫療照護的人數也比前幾波疫情要多」。

人口有260萬的卡達，累計有約30萬人確診、約600人染疫病逝。

卡達確診人數在最近幾週激增。去年12月底開始，卡達主要的醫療機構中，所有負責COVID-19患者的醫療及行政人員都暫停休假。（譯者：李晉緯/核稿：蔡佳敏）1110117

","卡達,19,COVID,染疫,週大",中時新聞網,https://www.chinatimes.com/realtimenews/20220117001092-260408
研究：COVID-19輕症仍可能導致注意與記憶力衰退,2022-01-19 14:14:03,國際,英國牛津大學研究發現，COVID-19（2019冠狀病毒疾病）輕症患者即便沒有「COVID長期症狀」，仍有可能在染疫後6到9個月期間出現注意力和記憶力衰退的情形。路透社報導，部分COVID-19患者體內感染源清除後，出現專注力,"英國牛津大學研究發現，COVID-19（2019冠狀病毒疾病）輕症患者即便沒有「COVID長期症狀」，仍有可能在染疫後6到9個月期間出現注意力和記憶力衰退的情形。

路透社報導，部分COVID-19患者體內感染源清除後，出現專注力下滑這類認知障礙，也有健忘、疲倦等情形，稱之為COVID長期症狀（long COVID）。但染疫後注意力出問題的情形有多普遍，目前還無從得知。

牛津大學的研究網羅過去驗出COVID-19陽性反應，卻沒有出現一般COVID長期症狀的民眾，要求他們從事有關記憶力和認知力方面的測試。

研究人員發現，受試者染疫後6個月期間，回想自身經驗的「情節記憶」有顯著退化。

相較於未染疫者，受試者染疫後9個月期間，注意力隨時間而下滑的情形也比較嚴重。

牛津大學實驗心理學系研究人員趙思家說：「令人訝異的是，雖然我們的COVID-19倖存者接受測試時已經沒有任何症狀，專注力和記憶力依舊出現退化現象。」

「我們的研究結果顯示，某些慢性認知障礙仍可能伴隨長達數月之久。」

研究人員表示，實驗顯示，大部分受試者的情節記憶和注意力分別會在6和9個月後恢復正常。

136名受試者在工作記憶和計畫等其他認知能力測驗上，表現同樣良好。

","COVID,19,記憶力,染疫,出現",中時新聞網,https://www.chinatimes.com/realtimenews/20220119002630-260408
Omicron症狀各國不同？近8成沖繩患者爆1症狀,2022-01-17 14:00:13,國際,Omicron症狀類似感冒，英國患者通報的症狀中，以流鼻水、頭痛、甚至喉嚨痛等為大宗，只有50%患者出現典型新冠症狀發燒，不過沖繩的調查顯示，有發燒的患者最多，將近80%。根據英國應用程式「ZOE新型冠狀病毒疾病症狀,"Omicron症狀類似感冒，英國患者通報的症狀中，以流鼻水、頭痛、甚至喉嚨痛等為大宗，只有50%患者出現典型新冠症狀發燒，不過沖繩的調查顯示，有發燒的患者最多，將近80%。



根據英國應用程式「ZOE新型冠狀病毒疾病症狀研究」（ZOE COVID Symptom Study）統計至13日，用戶通報最常見的前5大Omicron症狀，由多至少依序為流鼻水、頭痛、疲倦、打噴嚏及喉嚨痛，只有50%用戶通報出現發燒、咳嗽、嗅味覺喪失等三大新冠典型症狀。



不過日本共同社報導，日本國立感染症研究所調查沖繩縣內2021年12月1日至2022年1月1日間感染Omicron的105名患者，當中97人出現症狀，其中81人發燒超過攝氏37.5度，59人有咳嗽，55人有疲倦，出現嗅、味覺障礙的只有1人。



出現發燒症狀的患者最多，佔比達77%。



參與研究的確診者中共有69人接種過2劑疫苗，約佔2/3。研究也指出，確診者出現症狀的潛伏期為3天。



報告總結，輕症患者的佔比仍舊較高，不過也指出，「即便接種疫苗仍會感染」，因此繼續採取戴口罩及保持社交距離的防疫措施相當重要。



報告也補充說明，由於潛伏期短、密切接觸者的感染率高，因此預測患者人數增加的速度將變快。






","#新冠肺炎#全球,日本,沖繩,Omicron,症狀",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002333-260408
接種疫苗仍染疫 美國民眾抱怨長期後遺症難捱,2022-01-24 16:51:51,國際,接種疫苗降低染疫重症或死亡已是常識，但研究指出美國1/3染疫民眾在痊癒後仍面臨長期的健康問題；對於接種疫苗、戴好口罩染疫且有後遺症，有民眾感到「憤怒」。在COVID-19（2019冠狀病毒疾病）疫苗問世之前的染疫者,"接種疫苗降低染疫重症或死亡已是常識，但研究指出美國1/3染疫民眾在痊癒後仍面臨長期的健康問題；對於接種疫苗、戴好口罩染疫且有後遺症，有民眾感到「憤怒」。

在COVID-19（2019冠狀病毒疾病）疫苗問世之前的染疫者，許多美國人經歷數週或數個月的病症；另有些案例出現難以理解的「COVID長期症狀」（long COVID），包括慢性疲勞、呼吸急促、嗅覺消失、肌肉無力、腦霧、甚至精神方面的疾病。

COVID-19染疫痊癒者面臨長期的後續健康問題，世界衛生組織（WHO）定義為COVID長期症狀。

疫苗開打了一年，關於COVID長期症狀的研究仍不足，加州大學舊金山分校醫學系主任瓦契特（Bob Wachter）曾在本月推文指出，對此有點擔憂，「即使疫苗看似降低COVID長期症狀的風險...卻仍是隱憂，但目前我們沒法多做些什麼，只能等待與觀察」。

「舊金山紀事報」網站22日報導，美國國家衛生研究院（National Institutes of Health）把COVID長期症狀列為「公衛的優先事項」，估計多達3成染疫者有相關後遺症。

為了深入了解究竟「哪些人」及「為什麼」會有COVID長期症狀，美國國家衛生研究院成立RECOVER專案，以11.5億美元的研究經費打算找出原因。

這是一個全美的研究聯盟，有數千名患者、數百名科學家和數十家機構參與，加州大學舊金山分校（UCSF）和史丹佛大學也在其中。

史丹佛醫院有位不具名的病人去年3月接種疫苗、9月確診，她的孩子年紀太小尚無法接種疫苗，孩子在學校染疫後回家傳染給大人。確診4個月後，她的嗅味覺仍失靈、心悸、睡不好，且情緒起伏大。

染疫之前，她是游泳高手；染疫後，她連騎腳踏車都覺得累。伴隨的症狀還包括一耳聽力不佳、視力模糊、呼吸急促、慢性頭痛和經常性的腹痛。

她是醫院工作者，現在在家工作。她感到「憤怒」，並指出：「我們遵守防疫規定、戴N95口罩，而且接種疫苗。」從一名健康的人轉為無法控制自己的身體狀況，讓人深感無助、難以接受。

31歲的舊金山民眾麥康（Charlie McCone）也是覺得「憤怒」，他懷疑自己在2020年3月染疫，當時沒有進行檢測；到現在，他仍然極度疲累、呼吸困難、肌肉疼痛、身體左半邊虛弱，有血壓、心跳不正常等現象。去年春天他接種疫苗，9月染疫，經常臥床，有心理準備會長期失能。

麥康參與RECOVER專案的臨床試驗卻不是很滿意，他認為這項研究只觀察參與者，沒能提出對長期症狀患者的治療辦法。他說，不探討COVID長期症狀，等同沒有看到COVID的全貌。

","染疫,COVID,長期症狀,接種疫苗,長期",中時新聞網,https://www.chinatimes.com/realtimenews/20220124004605-260408
Omicron全球經濟攔路虎 春天何時來,2022-01-20 04:10:00,時論廣場,2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經,"2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經濟成長（GDP）預估至4.1%，甚至認為明年會進一步放緩至3.2%，一向為發展中國家喉舌的世界銀行在發布的半年度《全球經濟展望》中明確指出，全球經濟增速放慢就是因為病毒威脅和全球貧富差距的可能擴大。Berenberg首席經濟學家Holger Schmieding告訴投資者，這種具有高度傳染性的變種病毒將使歐元區和英國的GDP增長率下降1%。全球經濟的上空籠罩的確實就是變種病毒帶來的烏雲一片。

本來，在2021年的疫情趨緩下，全球經濟有機會開始回溫，各界也普遍看好2022年的經濟發展，但變種病毒Omicron的橫空出世掀起了另一波疫情。在今年初全球單日確診人數曾一度突破250萬人，美國單日確診也超過百萬，均為歷史新高。雖然各方對疫情影響下經濟復甦程度看法不一，但主要預測機構均已紛紛調整今年的經濟成長率。有人說如果COVID預測的模型正確，預估Omicron最早會在1月中旬在西方世界達到頂峰，然後有望逐步緩解，但誰知道是真是假？

Omicron確實將在四個層面衝擊著全球的經濟發展：首先就是前面提及的經濟增長。不過幾個月前，2022年的增長前景仍然充滿樂觀，去年10月國際貨幣基金組織（IMF）還預測今年的全球經濟增長率會有4.9%，Omicron的來勢洶洶已經讓IMF決定在1月25日發布下一次更新，比原定時間晚了1周，可見Omicron對全球經濟的影響有多嚴重。

而華爾街的Goldman Sachs也將美國經濟的增長預期從4.2%下調至3.8%，這影響的就是股票市場了。隨著Omicron重創世界上最發達的經濟體，從法蘭克福到紐約的股市紛紛暴跌。以科技股為主的Nasdaq甚至出現了去年2月以來的最大單周跌幅。Omicron確實給投資人帶來了壓力，市場充斥著避險情緒，投資人開始選擇拋售持股套取現金。

另外一個就是勞動力市場，美國3.9%的失業率表面上看起來不錯，但它掩蓋了其他更大的隱憂。如果雇主認為2021年底勞動力市場可能會緊張，原本已經緩解的缺工、通貨膨脹陰霾都有可能重現。美國銀行（BoA）經濟學家Stephen Juneau就公開預測，減少勞動力的供應將產生巨大的「隔離效應」，缺勤但仍有工作的人數會大幅增加，這意味著全球供應不足會繼續存在。

最後一個層面當然就是全球供應鏈。隨著Omicron浪潮從一個地區滾動到下一個地區，這應該也會導致不同行業的營運中斷。更可怕的是，Omicron目前為止，還沒有深入全球供應鏈參與度最高的亞洲國家，即中國、日本、韓國和東協地區。這意味著我們很可能會在今年春季親眼目睹供應鏈的進一步中斷。

《華爾街日報》（WSJ）明確指出，這種混沌不明的情況當然會導致經濟成長不如預期。但回顧過去，每一波新疫情造成的經濟損失確實有所減緩，這除了疫苗接種進展及防疫措施外，更因為全球經濟的免疫力也在增加。

但Omicron的詭譎多變還是會讓全球經濟面臨的處境更加嚴峻。JPMorgan Chase就分析了信用卡和銀行卡的數據，並發現去年夏天受到Delta疫情影響的某些美國區域，消費者支出的力道就明顯不如其他區域。如果Omicron讓全球各國祭出了更嚴格的封鎖隔離，這會讓困擾經濟發展已久的供應短缺與通貨膨脹雪上加霜。

但這個世界也不是只有烏鴉，至少輝瑞（Pfizer）的CEO Albert Bourla已公開宣示：「Omicron疫苗可以在今年春季準備就緒，人們有望很快恢復正常生活」。今年的春節或許仍舊鬱悶難熬，但春天應該很快會來了。　　（作者為創投合夥人）","勞動力,美國,變種,病毒,全球經濟",中時新聞網,https://www.chinatimes.com/newspapers/20220120000540-260109
莫德納：COVID流感混合追加劑將在2023年底推出,2022-01-18 10:13:57,國際,美國藥廠莫德納（Moderna）今天表示，將致力在2023年底推出結合COVID-19、流感與呼吸道融合病毒（RSV）的追加劑疫苗，希望這款三合一疫苗能鼓勵民眾每年接種。法新社報導，結合COVID-19（2019冠狀病毒疾病）、流感與,"美國藥廠莫德納（Moderna）今天表示，將致力在2023年底推出結合COVID-19、流感與呼吸道融合病毒（RSV）的追加劑疫苗，希望這款三合一疫苗能鼓勵民眾每年接種。

法新社報導，結合COVID-19（2019冠狀病毒疾病）、流感與呼吸道融合病毒的單一劑型疫苗可望在2024年之前上市。呼吸道融合病毒是一種常見病毒，會讓人感冒，但嬰兒與年長者感染後病況會更加嚴重。

莫德納執行長班塞爾（Stephane Bancel）在世界經濟論壇（World Economic Forum）虛擬圓桌會議上說：「最佳情況是在2023年秋季（推出）。」

他說：「我想不會在每個國家推出，但我們認為明年可能會在一些國家上市。」

「我們的目標是研發每年只打一劑的追加劑，如果民眾不想要每年冬天都打2到3劑疫苗，只想打一劑，這樣就不會有是否符合規定的問題。」

班塞爾說，呼吸道融合病毒研發計畫已進入第3階段試驗，也就是人體試驗的最後階段；流感部分將在今年第2季進入第3階段試驗。

莫德納的實驗性流感疫苗針對的是4大病毒株，與COVID-19疫苗一樣，都是用mRNA（傳訊核醣核酸）技術製成。

班塞爾表示，莫德納的COVID-19疫苗是依據原始病毒株研發而成，但莫德納將在數週內完成針對Omicron變異株的疫苗研發，之後將進入試驗。

他說：「我們希望到了3月能有資料可與監管機關分享，以思考下一步行動。」

","莫德納,COVID,19,呼吸道融合病毒,將在",中時新聞網,https://www.chinatimes.com/realtimenews/20220118001100-260408
科技股帶勁 AI、電動車衝鋒,2022-01-19 04:10:00,投資理財,全球科技類股展現強勁獲利，法人表示，通膨對於科技產業發展仍會帶來隱憂，不同型態科技公司有不相同影響，因此，相對看好2022年可持續受惠於結構型的成長，如自動化趨勢、電動車、雲端、AI機器人等。富達全球科技基,"全球科技類股展現強勁獲利，法人表示，通膨對於科技產業發展仍會帶來隱憂，不同型態科技公司有不相同影響，因此，相對看好2022年可持續受惠於結構型的成長，如自動化趨勢、電動車、雲端、AI機器人等。

富達全球科技基金經理人Hyun Ho Sohn表示，在企業及個人需求強勁的情況下，2022全球科技類股整體展望可期。自過去兩年COVID來襲，企業紛紛意識到需要更佳的科技基礎設施，以因應混合型態的工作模式，且長期的數位化趨勢也日益提升科技的重要性；消費者則在疫情下更偏好數位內容及使用電子商務，貢獻科技產業結構性的成長動能。

通膨仍會對於科技產業發展帶來隱憂，對不同型態科技公司的影響亦不相同，部分企業在強勁的定價能力及收取固定抽成的商業模式下，即使獲利率可能因通膨造成成本上升，但科技本身輕資產的特性加上其定價能力，有助其獲利。

台新SG全球AI機器人精選ETF基金經理人王嘉豪表示，目前市場焦點仍在疫情與央行利率政策，專家普遍認為Omicron的重症率與致死率低於delta，因基本面並未改變，雖然Fed貨幣政策趨緊，但因去年12月數據暗示供應鏈與通膨可能已見頂，持續看好風險性資產如股市的表現，並且以成長動能強勁的科技股為首選。

2000年網路泡沫造就之後的五大科技龍頭FAAMG，而5G、太空科技、自駕車、元宇宙又帶動科技股下一波擴張，而AI機器人可望是疫情及全球力推基礎建設下的主要受惠者，建議投資人緊抓新一波的科技創新商機。

王嘉豪指出，AI發展從自動化生產作為關鍵的第一步，其中機器人的角色功不可沒，根據國際機器人聯盟（IFR）最新統計數據指出，全球工業機器人出貨量隨著貿易戰日趨緩和，將呈現先蹲後跳，預期2020～2022年將出現每年平均12％的高速成長。

展望後市，機器人產業具有二大重大發展利基，一是為因應客製化生產製造，機器人生產的彈性與數位化資訊將成關鍵，二則是藉由機器人持續取代人工完成重勞力、具汙染性且精密的工作，並同時維持高品質，機器人產業未來成長潛力仍大。","企業,AI機器人,強勁,通膨,產業",中時新聞網,https://www.chinatimes.com/newspapers/20220119000297-260208
用藥標準不明確 韓國COVID-19口服藥使用率低,2022-01-21 21:12:45,國際,韓國防疫當局原本希望藉由引進COVID-19口服藥，大幅改善國內疫情，但因用藥考慮因素多、沒有明確標準，引進一週僅109人獲開處方，當局今天決定放寬適用年齡。韓國政府13日起在國內使用美國輝瑞大藥廠研發的COVID-19,"韓國防疫當局原本希望藉由引進COVID-19口服藥，大幅改善國內疫情，但因用藥考慮因素多、沒有明確標準，引進一週僅109人獲開處方，當局今天決定放寬適用年齡。
韓國政府13日起在國內使用美國輝瑞大藥廠研發的COVID-19（2019冠狀病毒疾病）口服藥，至20日為止的一週內，實際用藥患者累積109人，與當局原先預估每天至少供給1000人份的狀況大相逕庭。

韓國醫界人士指出，不能與輝瑞口服藥同時使用的藥品種類繁多，腎臟或肝臟不好的患者用藥也須格外注意，加上韓國當局原先訂定的投藥年齡範圍限制在65歲以上，讓實際能用藥的患者數大幅減少。

此外，韓聯社報導，第一線醫生指出，國內首次引進COVID-19口服藥，與原本服用藥物該怎麼調配、劑量如何調整等應該都要明確規範，當局未訂定明確用藥方針，是讓用藥人數無法提升的主因。

韓國中央災難安全對策本部今天發表改善方案，首先將COVID-19口服藥適用年齡放寬至60歲以上，供藥對象設施擴大至老人安養院、療養醫院、傳染病專門醫院等，並預計在下週向各醫療院所發放用藥方針。

據當局估算，放寬適用年齡後，可用藥人數將提升3成左右。

韓國政府目前取得的口服藥為2.1萬人份，包括這些已到貨的輝瑞口服藥。韓國共簽約購買76.2萬人份輝瑞口服藥及24.2萬人份默沙東口服藥。","用藥,口服藥,韓國,當局,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220121004862-260408
紐西蘭Omicron疫情升級 總理婚禮延後,2022-01-23 10:43:01,國際,隨著新型冠狀病毒Omicron變異株從紐西蘭北島擴散至南島，紐西蘭今天起實施「紅色等級」COVID-19防疫措施。總理阿爾登（Jacinda Ardern）的婚禮也必須延後。紐西蘭衛生部公布最新數據顯示，截至22日晚間11時59分為止,"隨著新型冠狀病毒Omicron變異株從紐西蘭北島擴散至南島，紐西蘭今天起實施「紅色等級」COVID-19防疫措施。總理阿爾登（Jacinda Ardern）的婚禮也必須延後。

紐西蘭衛生部公布最新數據顯示，截至22日晚間11時59分為止，24小時內新增確診感染COVID-19（2019冠狀病毒疾病）71例，21天內染疫人數為1096例。

澳洲人報（The Australian）網站今天報導，阿爾登與未婚夫蓋佛德（Clarke Gayford）原訂今夏（南半球夏季為12月至2月）在紐西蘭北島吉斯伯恩市（Gisborne）舉行婚禮；但由於疫情擴散婚禮必須延後。

阿爾登說，她要與紐西蘭民眾共體時艱；她與未婚夫的婚禮將不會如期進行。

阿爾登說：「對於其他有同樣遭遇的人，我深感抱歉。」

記者問及婚禮延後的感受時，阿爾登說：「這就是人生；我和其他成千上萬的紐西蘭人並無差別。」

紐西蘭廣播公司（RNZ）今天報導，紐西蘭「紅色等級」COVID-19防疫措施包括更嚴格的戴口罩、社交距離、以及室內客人上限100人等。（編輯：郭中翰）1110123

","紐西蘭,婚禮,阿爾登,延後,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220123001151-260408
COVID-19快篩套組飆至萬餘元 澳洲徹查遏止囤貨,2022-01-17 15:30:23,國際,澳洲競爭法規主管機關今天表示，對COVID-19（2019冠狀病毒疾病）快篩試劑價格飆漲相關報導「高度關切」，並向供應商、零售商和連鎖藥局等尋求資訊。澳洲當局鼓勵無症狀的近距離接觸者在家自我檢測，因為政府公費篩檢,"澳洲競爭法規主管機關今天表示，對COVID-19（2019冠狀病毒疾病）快篩試劑價格飆漲相關報導「高度關切」，並向供應商、零售商和連鎖藥局等尋求資訊。

澳洲當局鼓勵無症狀的近距離接觸者在家自我檢測，因為政府公費篩檢人數太多，會延宕檢測結果，澳洲因此面臨居家抗原篩檢套組缺貨問題。

澳洲競爭及消費者保護委員會（Australian Competition and Consumer Commission, ACCC）主席席姆斯（Rod Sims）表示，有人通報線上零售商銷售的COVID-19試劑套組甚至已飆到500澳元（約新台幣1萬140元），零售店的價格為70澳元；而數週前，藥局販售的價格僅約10澳元。

席姆斯聲明說：「這確實離譜」。

reports of stockpiling of at-home testing kits.

澳洲在疫情爆發初期，曾成功遏止COVID-19擴散，但最近兩週來確診人數陡增，通報新增近130萬起病例，醫院和檢測中心不堪負荷，更傳出居家快篩套組有囤積居奇的情況。

","COVID,19,套組,澳洲,澳元",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002422-260408
台灣友邦巴拉圭總統阿布鐸染疫 症狀溫和隔離中,2022-01-19 05:28:15,國際,台灣南美洲友邦巴拉圭衛生部今天在推特推文宣布，總統阿布鐸（Mario Abdo Benitez）COVID-19（2019冠狀病毒疾病）檢測呈陽性反應，症狀溫和，目前正在隔離中。南美洲地區因為傳播迅速的Omicron變異株，COVID-19病例,"台灣南美洲友邦巴拉圭衛生部今天在推特推文宣布，總統阿布鐸（Mario Abdo Benitez）COVID-19（2019冠狀病毒疾病）檢測呈陽性反應，症狀溫和，目前正在隔離中。

南美洲地區因為傳播迅速的Omicron變異株，COVID-19病例急遽增加。

衛生部說：「我們告知，共和國總統阿布鐸今天COVID-19檢測呈陽性反應。」

「總統症狀溫和，將依據當前衛生規定，繼續防範性隔離。」

阿布鐸的首席顧問龔薩雷茲（Federico Gonzalez）去年12月11日表示，儘管尼加拉瓜決定轉與中國建交，巴拉圭維持與中華民國外交關係依然堅定不變。

龔薩雷茲在提供給路透社的聲明中指出：「這是尼加拉瓜的決定，我們予以尊重，但巴拉圭維持與台灣外交關係依然立場堅定。」

「對巴拉圭而言，這並未造成任何改變。我們的立場依然不變。」

巴拉圭是中華民國在南美洲唯一友邦，雙方維持堅實關係已超過60年。台灣在多項基建計畫資助巴拉圭並提供農業援助，在COVID-19疫情爆發時也捐贈醫療設備給巴拉圭。（譯者：陳政一）1110119

","巴拉圭,阿布鐸,COVID,19,台灣",中時新聞網,https://www.chinatimes.com/realtimenews/20220119000654-260408
世衛：Omicron有可能讓歐洲疫情劃下句點,2022-01-24 11:41:33,國際,世界衛生組織（WHO）歐洲辦事處主任今天表示，Omicron變異株已將歐洲的COVID-19（2019冠狀病毒疾病）疫情帶入另一個新階段，歐洲疫情有可能因此結束。世衛歐洲區辦事處主任克魯格（Hans Kluge）接受法新社訪問時表示,"世界衛生組織（WHO）歐洲辦事處主任今天表示，Omicron變異株已將歐洲的COVID-19（2019冠狀病毒疾病）疫情帶入另一個新階段，歐洲疫情有可能因此結束。

世衛歐洲區辦事處主任克魯格（Hans Kluge）接受法新社訪問時表示，看來可以說歐洲地區正走向某種疫情尾聲；他還說，到了3月，Omicron可能感染60%的歐洲民眾。

克魯格指出，一旦目前橫掃整個歐洲的Omicron病例激增現象消退，「全球將有好幾週、好幾個月的免疫期，這要歸功於疫苗，或人們因為染疫而免疫，以及季節性感染的狀況減少」。

他說：「我們預期將有一段平靜期，然後COVID-19有可能在年底回歸，不過大流行規模的疫情不一定會捲土重來。」

美國頂尖科學家佛奇（Anthony Fauci）今天表達類似的樂觀看法，他在美國廣播公司新聞網（ABC News）談話性節目「本週」（This Week）上表示，隨著美國部分地區COVID-19病例「急遽」下降，「情況看起來很不錯」。

佛奇一方面警告大家不要過度自信，一方面又表示，如果美國東北部等地近期確診人數減少的趨勢持續下去，「我認為會開始看到整個國家好轉」。

世衛非洲區辦公室上週也表示，當地COVID-19病例大幅減少，染疫病故人數也在以Omicron為主的第4波疫情達到高峰後首度下滑。

研究顯示，Omicron傳染力比Delta更強，但打過疫苗的人大致較不易發展為重症；Omicron讓人們更加盼望COVID-19能從大流行疫情轉變為較容易管控的地方性流行病，類似季節性流感。

不過克魯格警告，要將COVID-19視為地方性流行病仍言之過早。

克魯格說：「有很多關於地方性流行病的討論，但地方性流行病意指…即將發生的事情是可以預料的。這個病毒已經出乎我們預期不只一次，所以我們得格外小心。」

他還警告，隨著Omicron如此普遍地擴散，仍有可能出現其他變異株。

被問及是否有必要接種第4劑疫苗來終結這場疫情時，克魯格語帶保留，只說「我們知道每接種一劑疫苗，免疫力就會提升」。

根據法新社彙整的官方數據，COVID-19疫情迄今已在全球奪走近560萬人生命，其中有170萬人在歐洲。（譯者：李佩珊/核稿：曾依璇）1110124

","Omicron,歐洲,COVID,19,克魯格",中時新聞網,https://www.chinatimes.com/realtimenews/20220124002121-260408
法國單日新增近50萬例 創疫情爆發以來新高,2022-01-19 05:34:52,國際,法國今天通報新增46萬4769例COVID-19（2019冠狀病毒疾病）確診病例，創下單日新增染疫人數新高。英國今天通報新增438人病歿，也寫下去年2月以來新高。英國今天通報新增9萬4432人染疫，昨天通報新增8萬4429人染疫，85,"法國今天通報新增46萬4769例COVID-19（2019冠狀病毒疾病）確診病例，創下單日新增染疫人數新高。英國今天通報新增438人病歿，也寫下去年2月以來新高。

英國今天通報新增9萬4432人染疫，昨天通報新增8萬4429人染疫，85人病歿，累計病歿人數達15萬2513人，世界排名第七。

法國通報的加護病房病患人數略減，來到3900人左右。

義大利今天通報新增22萬8179例確診，較昨天的8萬3403例大增，新增COVID-19相關病歿人數也從昨天的287人增加至434人。

義大利自2020年爆發疫情以來，COVID-19相關病歿人數累計達14萬1825人，在歐洲排名第二，僅次於英國，世界排名第九，病例總數達902萬。（譯者：陳政一）1110119

","通報,病歿,新增,法國,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220119000715-260408
北市去年1至11月新冠確診5085人 男性2495 人、女性2590人,2022-01-19 11:32:31,寶島,新冠肺炎疫情肆虐，據北市主計處統計，去年1月至11月確診新冠肺炎5085人，其中男性2495 人、占49.1％，女性2590人、占50.9％，另外，北市COVID-19疫苗第一劑接種率達74.6％，其中以12歲至17歲接種率86.6％最高，第二,"新冠肺炎疫情肆虐，據北市主計處統計，去年1月至11月確診新冠肺炎5085人，其中男性2495 人、占49.1％，女性2590人、占50.9％，另外，北市COVID-19疫苗第一劑接種率達74.6％，其中以12歲至17歲接種率86.6％最高，第二劑接種率達58.1％，以65歲至74歲接種率75.8％ 最高。



主計處表示，根據北市衛生局統計，去年1月至11月，北市法定傳染病確定病例計7941人，較上年同期增加4596人(137.4％)，主因嚴重特殊傳染性肺炎（COVID-19）疫情爆發所致，其確定病例達5085人(占64.0％)，較上年同期增加32倍，其中男性2495 人（占49.1％），女性2590人（占50.9％）。



另外，同期每十萬法定傳染病確定病例309.3人，較上年同期增加181.9人(142.8％)，其中每十萬人COVID-19確定病例198.1人，較上年同期增加33倍。



主計處強調，為降低COVID-19傳染及蔓延，北市府落實「圍堵」、「控制」、「減緩」及「維持」防疫四部曲政策，並積極推動疫苗施打，以建立群體保護力， 截至去年11月底，北市COVID-19疫苗第一劑接種率達74.6％，其中以12歲至17歲接種率86.6％最高，第二劑接種率達58.1％，以65歲至74歲接種率75.8％ 最高。","接種率,北市,新冠肺炎,COVID,19",中時新聞網,https://www.chinatimes.com/realtimenews/20220119001916-260421
