TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
英官員：無論疫情再燒5年10年 盼與病毒共存,2022-01-10 14:08:47,國際,英國教育大臣今天表示，將COVID-19確診者隔離天數從7天減至5天，對鬧人力荒的英國雇方有所助益，也期許英國能率先成為與病毒共存的國家之一，不論疫情還要延燒5年或10年。路透社報導，Omicron變異病毒株仍在英國境內,"英國教育大臣今天表示，將COVID-19確診者隔離天數從7天減至5天，對鬧人力荒的英國雇方有所助益，也期許英國能率先成為與病毒共存的國家之一，不論疫情還要延燒5年或10年。

路透社報導，Omicron變異病毒株仍在英國境內擴散，許多公司行號、學校和醫療院所正努力應付人力短缺問題，要求進一步縮短確診者隔離天數的呼聲也隨之而起。

美國衛生當局上個月將COVID-19（2019冠狀病毒疾病）無症狀確診者的隔離天數從先前的10天砍半至5天。被問及是否支持此舉時，教育大臣查哈威（Nadhim Zahawi）向天空新聞台（Sky News）表示：「顯然我會一直聽從科學在這方面的建議。這當然有助減緩學校、關鍵勞動力和其他領域的壓力。」

他表示，英國衛生安全局（UK Health Security Agency）正在檢討隔離期的長短，政府也正竭盡全力，確保緊繃的醫療服務能在他所謂「艱難的幾週」間維持運作。

查哈威說，學校教師缺勤率高達8.5%，且有可能進一步攀升，還說他的部門正在為高達25%的缺勤率草擬應急計畫，包括要求退休教師回籠解圍。

在Omicron變異株肆虐下，英國又掀起一波確診高峰，官方昨天通報染疫病故人數突破15萬大關，促使首相強生再度出面呼籲民眾接種疫苗。

展望未來，查哈威表示，希望英國能率先成為學會與COVID-19「共存」的國家之一。

查哈威補充表示：「我希望我們會是率先向全球展現如何從全球性疫情過渡到地方性疾病的主要經濟體之一，無論它與我們共存多久，5、6、7年或10年，我們都能加以應付。」

","英國,查哈威,10年,COVID,19",中時新聞網,https://www.chinatimes.com/realtimenews/20220110002137-260408
21期公費疫苗預約平台 開放查詢資格,2022-01-25 14:41:58,生活,中央流行疫情指揮中心今（25）日表示，因應國內本土疫情升溫，目前已提供民眾於各地方政府衛生局安排/指定之合約醫療院所預約或至隨到隨打接種站方式接種COVID-19疫苗。為提供多元疫苗預約管道，加速提升民眾免疫保,"中央流行疫情指揮中心今（25）日表示，因應國內本土疫情升溫，目前已提供民眾於各地方政府衛生局安排/指定之合約醫療院所預約或至隨到隨打接種站方式接種COVID-19疫苗。為提供多元疫苗預約管道，加速提升民眾免疫保護力，COVID-19公費疫苗預約平台（https://1922.gov.tw/ ，以下簡稱預約平臺）第21期將提供「已完整接種兩劑COVID-19疫苗滿12週且滿18歲以上」民眾，預約接種疫苗追加劑。另請已於各地方政府衛生局安排/指定之合約醫療院所完成預約之民眾，請依原已預約時段前往接種，無需再於預約平臺重複預約。

預約平臺相關對象及期程說明如下：

一、施打時程：2月7日至2月13日。

二、符合資格對象：2021年11月21日前已完整接種兩劑疫苗且間隔滿12週之18歲以上民眾[即2004/2/13(含)前出生]預約接種疫苗追加劑。

三、預約分流時程：

(一)65歲以上：1月26日上午10時至1月27日下午4時。

(二)50歲-64歲：1月26日中午12時至1月27日下午4時。

(三)18歲-49歲：1月26日下午2時至1月27日下午4時。

指揮中心說明，民眾可於1月25日下午2時起於預約平台進行預約資格查詢，不再另發送預約提醒簡訊，符合資格民眾請記得於預約時間進行預約，預約當日如遇啟動流量管制亦請配合依序排隊耐心等候預約。

指揮中心指出，預約平台第21期僅提供民眾預約接種疫苗追加劑，民眾若有第一、二劑或基礎加強劑接種需求，請持接種紀錄（小黃卡）至各地方政府指定/安排合約醫療院所或衛生所預約接種，或所設置之隨到隨打接種站接種。前述醫療院所資訊，可至疾管署全球資訊網（https://www.cdc.gov.tw/）COVID-19疫苗接種院所項下，利用「COVID-19疫苗接種院所」或「COVID-19疫苗接種院所地圖」，依各地方政府衛生局提供資訊連結預約接種。

指揮中心提醒，請民眾前往接種COVID-19疫苗前，應備妥「COVID-19疫苗接種紀錄卡」及健保卡，並經醫生評估過往疫苗接種史及檢核接種紀錄後，提供民眾疫苗接種。另18歲至未滿20歲民眾，如自行前往接種，請持家長簽具之意願同意書，若由家長陪同前往接種，請本人與家長於現場共同簽署意願同意書。","預約,COVID,接種,預約接種,疫苗接種",中時新聞網,https://www.chinatimes.com/realtimenews/20220125003217-260405
墨西哥總統二度確診 症狀輕微,2022-01-11 08:52:49,國際,墨西哥總統羅培茲歐布拉多（Andres Manuel Lopez Obrador）今天說自己二度確診COVID-19（2019冠狀病毒疾病），不過症狀輕微。路透社報導，羅培茲歐布拉多去年1月也曾確診COVID-19，他今天稍早出席晨間記者會時聲音沙,"墨西哥總統羅培茲歐布拉多（Andres Manuel Lopez Obrador）今天說自己二度確診COVID-19（2019冠狀病毒疾病），不過症狀輕微。

路透社報導，羅培茲歐布拉多去年1月也曾確診COVID-19，他今天稍早出席晨間記者會時聲音沙啞，因此記者詢問他個人的健康狀況。

羅培茲歐布拉多在推特（Twitter）發文說，「雖然我症狀輕微，目前還在隔離，只會遠距進行辦公與線上溝通」，直到康復為止。

根據墨西哥衛生部數據，墨西哥10日新增1萬1599例確診，自疫情爆發以來累計有超過412萬人染疫；此外，10日新增78起染疫不治病例，境內死亡病例增至30萬412例。（譯者：張曉雯/核稿：蔡佳敏）1110111

","確診,COVID,19,症狀輕微,羅培茲歐布拉多",中時新聞網,https://www.chinatimes.com/realtimenews/20220111001155-260408
Omicron不亂買氣 美食-KY營收提前重返成長,2022-01-10 17:43:16,財經,去年12月以來，Omicron席捲全球，拖累經濟復甦腳步，但美食-KY（2723-TW）公布自結12月份合併營收，達新台幣17.5億元，來到15個月以來新高，較上年同期增加1.4％，提前重返成長軌道。法人指出，美食-KY的主要市場－,"去年12月以來，Omicron席捲全球，拖累經濟復甦腳步，但美食-KY（2723-TW）公布自結12月份合併營收，達新台幣17.5億元，來到15個月以來新高，較上年同期增加1.4％，提前重返成長軌道。



法人指出，美食-KY的主要市場－大陸、美國在這個冬天並不平靜，Covid確診人數頻創新高，阻礙餐飲行業復甦，但美食-KY營收反而異軍突起、逆勢創高，因此更加看好2022年美食-KY發揮外帶為主以及連鎖品牌的優勢，搭配推陳出新的產品與數位銷售，持續搶攻市場，擴大佔有率，增添營收動能。



在美國市場，法人觀察，主要受到傳播力更強的Omicron變種病毒影響，Covid確診人數持續攀升，單日甚至突破百萬，全國餐飲行業內用人數應聲下滑；美西更受到暴雪侵襲，多地交通受阻，影響民眾生活。即便如此，當地85ºC買氣依舊，12月的門市日均來客數較前月份不減反增，帶動日均營業額成長，更明顯優於疫情前2019年同期的表現。



因此，法人認為，儘管Omicron的後續影響仍不可輕忽，但觀察美食-KY疫情期間門市穩健的營收表現，樂觀預期85ºC美國銷售成長的態勢可望延續，貢獻合併營收成長量能。



至於大陸市場，入冬以來，Covid疫情多點發生，本土病例12月間來到近兩年新高，當地病毒清零政策持續升級，對人員流動與消費場域嚴加管控。在民生消費難免受到疫情干擾的情況下，85ºC仍未錯過一年一度的佳節商機，推出創意切片蛋糕組合，搭配期間限定的行銷活動，帶動來客數及客單價雙雙較前月份上升。



儘管12月大陸營收仍然低於上年同期水準，但法人指出，12月的衰退幅度已較前月收窄，持續看好85ºC在當地消費放緩的環境下，穩定提升來客數及消費頻次，鞏固市場領導地位。","KY,12月,營收,Omicron,85",中時新聞網,https://www.chinatimes.com/realtimenews/20220110003917-260410
郵輪疑違規辦跨年派對爆疫情 巴西衛生當局要查,2022-01-03 11:17:09,國際,3艘定期往返巴西海岸的郵輪爆發COVID-19（2019冠狀病毒疾病）疫情，巴西衛生當局今天表示，將針對郵輪違反防疫規定一事的報導展開調查。巴西國家衛生監督局（ANVISA）透過聲明表示：「未依循健康規範、不遵守當局實,"3艘定期往返巴西海岸的郵輪爆發COVID-19（2019冠狀病毒疾病）疫情，巴西衛生當局今天表示，將針對郵輪違反防疫規定一事的報導展開調查。

巴西國家衛生監督局（ANVISA）透過聲明表示：「未依循健康規範、不遵守當局實施的限制措施，就構成違規，若查證屬實將予以罰款，（郵輪公司）活動也將暫停。」

巴西媒體先前報導，爆發疫情的其中一艘郵輪歌詩達郵輪公司（Costa Cruises）「鑽石皇冠號」（Costa Diadema）乘客違反隔離檢疫命令，舉辦有酒精助興的跨年派對。

巴西去年11月准許郵輪恢復營運，但要求郵輪公司實施嚴格規範來對抗COVID-19疫情，包括採檢乘客，若有人染疫就得將他們隔離檢疫。

國家衛生監督局表示，鑑於Omicron變異病毒株導致全球COVID-19病例激增，他們也會加強去年12月31日向巴西衛生部門做出的建議，要所有郵輪立即停駛。

此前，巴西外海的「鑽石皇冠號」和另外兩艘郵輪跨年期間爆發船上疫情。

國家衛生監督局表示，在里約熱內盧（Rio de Janeiro）沿岸巡航的地中海郵輪公司「珍愛號」（MSC Preziosa）上26名乘客和2名船務人員採檢病毒驗出陽性反應。

這艘長300公尺、可容納4000名乘客的郵輪今天獲准停泊里約港口。

國家衛生監督局指出，染疫者和接觸對象被下令接受隔離。

在鑽石皇冠號和第2艘地中海郵輪「輝煌號」（Splendida）陸續通報船上出現數十起COVID-19病例後，衛生當局也暫停這兩艘郵輪的營運。

當局要求東北部城市薩爾瓦多（Salvador）外海的鑽石皇冠號68名染疫者先行上岸，再返回東南部城市聖多斯（Santos）始航港接受隔離檢疫。

原本正要前往里約熱內盧的輝煌號在通報船上有78人染疫後，也被勒令返回聖多斯。

地中海郵輪公司透過聲明中表示，旗下船舶「未來的巡航計畫將維持不變」。

聲明指出，在目前情況下，郵輪是全世界最安全的度假選擇之一，「旅遊觀光業沒有其他領域具有如此完善且紮實的規範來遏制傳染病擴散」。（譯者：李晉緯/核稿：李佩珊）1110103

","郵輪,當局,巴西,COVID,19",中時新聞網,https://www.chinatimes.com/realtimenews/20220103001565-260408
本土＋13 高雄也爆確診,2022-01-20 15:19:30,生活,中央流行疫情指揮中心今（20）日公布國內新增37例COVID-19確定病例，分別為13例本土個案及24例境外移入；另確診個案中無新增死亡。指揮官陳時中表示，其中包含西堤相關新增4位確診者，以及2名尚不清楚感染源的科技廠,"中央流行疫情指揮中心今（20）日公布國內新增37例COVID-19確定病例，分別為13例本土個案及24例境外移入；另確診個案中無新增死亡。

指揮官陳時中表示，其中包含西堤相關新增4位確診者，以及2名尚不清楚感染源的科技廠員工以及其母親。此外，高雄的3個新增確診個案為父母及孩子，因為小孩看病驗出來是陽性，父親工作與高雄港相關並且有北部足跡會積極調查。

指揮中心表示，今日新增本土個案為5例男性、8例女性，年齡介於未滿5歲至80多歲。

指揮中心說明，今日新增境外移入個案為13例男性、11例女性，年齡介於10多歲至50多歲，分別自美國（10例）、越南（3例）、法國及澳大利亞（各2例）、巴拉圭及沙烏地阿拉伯（各1例）移入；另5例調查中。入境日介於今（2022）年1月5日至1月19日。

指揮中心統計，截至目前國內累計5363205例新型冠狀病毒肺炎相關通報（含5344301例排除），其中18041例確診，分別為3238例境外移入，14749例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；新增1例空號病例（案18119，再次採檢為陰性，改判排除），累計116例移除為空號。2020年起累計851例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另13例為境外移入。

指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。","指揮中心,新增,多歲,中央流行疫情指揮中心,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220120003226-260405
時論廣場》Omicron全球經濟攔路虎 春天何時來（丁學文）,2022-01-19 19:48:27,時論廣場,2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經,"2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經濟成長（GDP）預估至4.1%，甚至認為明年會進一步放緩至3.2%，一向為發展中國家喉舌的世界銀行在發布的半年度《全球經濟展望》中明確指出，全球經濟增速放慢就是因為病毒威脅和全球貧富差距的可能擴大。Berenberg首席經濟學家Holger Schmieding告訴投資者，這種具有高度傳染性的變種病毒將使歐元區和英國的GDP增長率下降1%。全球經濟的上空籠罩的確實就是變種病毒帶來的烏雲一片。

本來，在2021年的疫情趨緩下，全球經濟有機會開始回溫，各界也普遍看好2022年的經濟發展，但變種病毒Omicron的橫空出世掀起了另一波疫情。在今年初全球單日確診人數曾一度突破250萬人，美國單日確診也超過百萬，均為歷史新高。雖然各方對疫情影響下經濟復甦程度看法不一，但主要預測機構均已紛紛調整今年的經濟成長率。有人說如果COVID預測的模型正確，預估Omicron最早會在1月中旬在西方世界達到頂峰，然後有望逐步緩解，但誰知道是真是假？

Omicron確實將在四個層面衝擊著全球的經濟發展：首先就是前面提及的經濟增長。不過幾個月前，2022年的增長前景仍然充滿樂觀，去年10月國際貨幣基金組織（IMF）還預測今年的全球經濟增長率會有4.9%，Omicron的來勢洶洶已經讓IMF決定在1月25日發布下一次更新，比原定時間晚了1周，可見Omicron對全球經濟的影響有多嚴重。

而華爾街的Goldman Sachs也將美國經濟的增長預期從4.2%下調至3.8%，這影響的就是股票市場了。隨著Omicron重創世界上最發達的經濟體，從法蘭克福到紐約的股市紛紛暴跌。以科技股為主的Nasdaq甚至出現了去年2月以來的最大單周跌幅。Omicron確實給投資人帶來了壓力，市場充斥著避險情緒，投資人開始選擇拋售持股套取現金。

另外一個就是勞動力市場，美國3.9%的失業率表面上看起來不錯，但它掩蓋了其他更大的隱憂。如果雇主認為2021年底勞動力市場可能會緊張，原本已經緩解的缺工、通貨膨脹陰霾都有可能重現。美國銀行（BoA）經濟學家Stephen Juneau就公開預測，減少勞動力的供應將產生巨大的「隔離效應」，缺勤但仍有工作的人數會大幅增加，這意味著全球供應不足會繼續存在。

最後一個層面當然就是全球供應鏈。隨著Omicron浪潮從一個地區滾動到下一個地區，這應該也會導致不同行業的營運中斷。更可怕的是，Omicron目前為止，還沒有深入全球供應鏈參與度最高的亞洲國家，即中國、日本、韓國和東協地區。這意味著我們很可能會在今年春季親眼目睹供應鏈的進一步中斷。

《華爾街日報》（WSJ）明確指出，這種混沌不明的情況當然會導致經濟成長不如預期。但回顧過去，每一波新疫情造成的經濟損失確實有所減緩，這除了疫苗接種進展及防疫措施外，更因為全球經濟的免疫力也在增加。

但Omicron的詭譎多變還是會讓全球經濟面臨的處境更加嚴峻。JPMorgan Chase就分析了信用卡和銀行卡的數據，並發現去年夏天受到Delta疫情影響的某些美國區域，消費者支出的力道就明顯不如其他區域。如果Omicron讓全球各國祭出了更嚴格的封鎖隔離，這會讓困擾經濟發展已久的供應短缺與通貨膨脹雪上加霜。

但這個世界也不是只有烏鴉，至少輝瑞（Pfizer）的CEO Albert Bourla已公開宣示：「Omicron疫苗可以在今年春季準備就緒，人們有望很快恢復正常生活」。今年的春節或許仍舊鬱悶難熬，但春天應該很快會來了。

（作者為創投合夥人）

","Omicron,全球經濟,變種病毒",中時新聞網,https://www.chinatimes.com/opinion/20220119003515-262104
Omicron全球經濟攔路虎 春天何時來,2022-01-20 04:10:00,時論廣場,2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經,"2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經濟成長（GDP）預估至4.1%，甚至認為明年會進一步放緩至3.2%，一向為發展中國家喉舌的世界銀行在發布的半年度《全球經濟展望》中明確指出，全球經濟增速放慢就是因為病毒威脅和全球貧富差距的可能擴大。Berenberg首席經濟學家Holger Schmieding告訴投資者，這種具有高度傳染性的變種病毒將使歐元區和英國的GDP增長率下降1%。全球經濟的上空籠罩的確實就是變種病毒帶來的烏雲一片。

本來，在2021年的疫情趨緩下，全球經濟有機會開始回溫，各界也普遍看好2022年的經濟發展，但變種病毒Omicron的橫空出世掀起了另一波疫情。在今年初全球單日確診人數曾一度突破250萬人，美國單日確診也超過百萬，均為歷史新高。雖然各方對疫情影響下經濟復甦程度看法不一，但主要預測機構均已紛紛調整今年的經濟成長率。有人說如果COVID預測的模型正確，預估Omicron最早會在1月中旬在西方世界達到頂峰，然後有望逐步緩解，但誰知道是真是假？

Omicron確實將在四個層面衝擊著全球的經濟發展：首先就是前面提及的經濟增長。不過幾個月前，2022年的增長前景仍然充滿樂觀，去年10月國際貨幣基金組織（IMF）還預測今年的全球經濟增長率會有4.9%，Omicron的來勢洶洶已經讓IMF決定在1月25日發布下一次更新，比原定時間晚了1周，可見Omicron對全球經濟的影響有多嚴重。

而華爾街的Goldman Sachs也將美國經濟的增長預期從4.2%下調至3.8%，這影響的就是股票市場了。隨著Omicron重創世界上最發達的經濟體，從法蘭克福到紐約的股市紛紛暴跌。以科技股為主的Nasdaq甚至出現了去年2月以來的最大單周跌幅。Omicron確實給投資人帶來了壓力，市場充斥著避險情緒，投資人開始選擇拋售持股套取現金。

另外一個就是勞動力市場，美國3.9%的失業率表面上看起來不錯，但它掩蓋了其他更大的隱憂。如果雇主認為2021年底勞動力市場可能會緊張，原本已經緩解的缺工、通貨膨脹陰霾都有可能重現。美國銀行（BoA）經濟學家Stephen Juneau就公開預測，減少勞動力的供應將產生巨大的「隔離效應」，缺勤但仍有工作的人數會大幅增加，這意味著全球供應不足會繼續存在。

最後一個層面當然就是全球供應鏈。隨著Omicron浪潮從一個地區滾動到下一個地區，這應該也會導致不同行業的營運中斷。更可怕的是，Omicron目前為止，還沒有深入全球供應鏈參與度最高的亞洲國家，即中國、日本、韓國和東協地區。這意味著我們很可能會在今年春季親眼目睹供應鏈的進一步中斷。

《華爾街日報》（WSJ）明確指出，這種混沌不明的情況當然會導致經濟成長不如預期。但回顧過去，每一波新疫情造成的經濟損失確實有所減緩，這除了疫苗接種進展及防疫措施外，更因為全球經濟的免疫力也在增加。

但Omicron的詭譎多變還是會讓全球經濟面臨的處境更加嚴峻。JPMorgan Chase就分析了信用卡和銀行卡的數據，並發現去年夏天受到Delta疫情影響的某些美國區域，消費者支出的力道就明顯不如其他區域。如果Omicron讓全球各國祭出了更嚴格的封鎖隔離，這會讓困擾經濟發展已久的供應短缺與通貨膨脹雪上加霜。

但這個世界也不是只有烏鴉，至少輝瑞（Pfizer）的CEO Albert Bourla已公開宣示：「Omicron疫苗可以在今年春季準備就緒，人們有望很快恢復正常生活」。今年的春節或許仍舊鬱悶難熬，但春天應該很快會來了。　　（作者為創投合夥人）","勞動力,美國,變種,病毒,全球經濟",中時新聞網,https://www.chinatimes.com/newspapers/20220120000540-260109
世衛：Omicron有可能讓歐洲疫情劃下句點,2022-01-24 11:41:33,國際,世界衛生組織（WHO）歐洲辦事處主任今天表示，Omicron變異株已將歐洲的COVID-19（2019冠狀病毒疾病）疫情帶入另一個新階段，歐洲疫情有可能因此結束。世衛歐洲區辦事處主任克魯格（Hans Kluge）接受法新社訪問時表示,"世界衛生組織（WHO）歐洲辦事處主任今天表示，Omicron變異株已將歐洲的COVID-19（2019冠狀病毒疾病）疫情帶入另一個新階段，歐洲疫情有可能因此結束。

世衛歐洲區辦事處主任克魯格（Hans Kluge）接受法新社訪問時表示，看來可以說歐洲地區正走向某種疫情尾聲；他還說，到了3月，Omicron可能感染60%的歐洲民眾。

克魯格指出，一旦目前橫掃整個歐洲的Omicron病例激增現象消退，「全球將有好幾週、好幾個月的免疫期，這要歸功於疫苗，或人們因為染疫而免疫，以及季節性感染的狀況減少」。

他說：「我們預期將有一段平靜期，然後COVID-19有可能在年底回歸，不過大流行規模的疫情不一定會捲土重來。」

美國頂尖科學家佛奇（Anthony Fauci）今天表達類似的樂觀看法，他在美國廣播公司新聞網（ABC News）談話性節目「本週」（This Week）上表示，隨著美國部分地區COVID-19病例「急遽」下降，「情況看起來很不錯」。

佛奇一方面警告大家不要過度自信，一方面又表示，如果美國東北部等地近期確診人數減少的趨勢持續下去，「我認為會開始看到整個國家好轉」。

世衛非洲區辦公室上週也表示，當地COVID-19病例大幅減少，染疫病故人數也在以Omicron為主的第4波疫情達到高峰後首度下滑。

研究顯示，Omicron傳染力比Delta更強，但打過疫苗的人大致較不易發展為重症；Omicron讓人們更加盼望COVID-19能從大流行疫情轉變為較容易管控的地方性流行病，類似季節性流感。

不過克魯格警告，要將COVID-19視為地方性流行病仍言之過早。

克魯格說：「有很多關於地方性流行病的討論，但地方性流行病意指…即將發生的事情是可以預料的。這個病毒已經出乎我們預期不只一次，所以我們得格外小心。」

他還警告，隨著Omicron如此普遍地擴散，仍有可能出現其他變異株。

被問及是否有必要接種第4劑疫苗來終結這場疫情時，克魯格語帶保留，只說「我們知道每接種一劑疫苗，免疫力就會提升」。

根據法新社彙整的官方數據，COVID-19疫情迄今已在全球奪走近560萬人生命，其中有170萬人在歐洲。（譯者：李佩珊/核稿：曾依璇）1110124

","Omicron,歐洲,COVID,19,克魯格",中時新聞網,https://www.chinatimes.com/realtimenews/20220124002121-260408
第6波疫情來勢洶洶 日本擬大規模施打追加劑,2022-01-11 08:44:17,國際,受到COVID-19疫情再度擴大的影響，日本政府將儘速安排民眾接種疫苗追加劑，打算重啟自衛隊營運的大規模接種中心。此外，防疫專家建議政府應儘速安排高齡者施打疫苗。COVID-19（2019冠狀病毒疾病）疫情急速擴大，日本,"受到COVID-19疫情再度擴大的影響，日本政府將儘速安排民眾接種疫苗追加劑，打算重啟自衛隊營運的大規模接種中心。此外，防疫專家建議政府應儘速安排高齡者施打疫苗。

COVID-19（2019冠狀病毒疾病）疫情急速擴大，日本政府考慮安排高齡者及一般民眾加速接種疫苗追加劑、強化保健所（衛生所）支援民眾自家療養的體制，新的防疫對策大致已擬定，首相岸田文雄今天會公布。

日本新聞網（NNN）報導，新型冠狀病毒疫情復燃，岸田文雄昨天在首相公邸（寓所）與厚生勞動大臣後藤茂之、經濟再生大臣暨防疫擔當大臣山際大志郎、政府分科會會長尾身茂、外務省、厚生勞動省官員會談，已彙整新的防疫對策。

為了加速讓高齡者、醫護人員接種第3劑疫苗，岸田內閣大致決定將重啟去年11月結束的自衛隊營運的大規模接種中心。

有關原則上禁止外國人新申請入境的邊境管制措施，岸田內閣認為Omicron變異株的傳染力還不清楚，現行的邊境管制措施有必要實施到2月。

尾身茂昨天在與岸田會談後對媒體表示，政府安排高齡者追加接種疫苗是當務之急。有必要儘速做好提供COVID-19口服藥的準備工作，同時要加強防疫的檢查體制。

","高齡者,追加劑,COVID,19,民眾",中時新聞網,https://www.chinatimes.com/realtimenews/20220111000938-260408
COVID-19快篩套組飆至萬餘元 澳洲徹查遏止囤貨,2022-01-17 15:30:23,國際,澳洲競爭法規主管機關今天表示，對COVID-19（2019冠狀病毒疾病）快篩試劑價格飆漲相關報導「高度關切」，並向供應商、零售商和連鎖藥局等尋求資訊。澳洲當局鼓勵無症狀的近距離接觸者在家自我檢測，因為政府公費篩檢,"澳洲競爭法規主管機關今天表示，對COVID-19（2019冠狀病毒疾病）快篩試劑價格飆漲相關報導「高度關切」，並向供應商、零售商和連鎖藥局等尋求資訊。

澳洲當局鼓勵無症狀的近距離接觸者在家自我檢測，因為政府公費篩檢人數太多，會延宕檢測結果，澳洲因此面臨居家抗原篩檢套組缺貨問題。

澳洲競爭及消費者保護委員會（Australian Competition and Consumer Commission, ACCC）主席席姆斯（Rod Sims）表示，有人通報線上零售商銷售的COVID-19試劑套組甚至已飆到500澳元（約新台幣1萬140元），零售店的價格為70澳元；而數週前，藥局販售的價格僅約10澳元。

席姆斯聲明說：「這確實離譜」。

reports of stockpiling of at-home testing kits.

澳洲在疫情爆發初期，曾成功遏止COVID-19擴散，但最近兩週來確診人數陡增，通報新增近130萬起病例，醫院和檢測中心不堪負荷，更傳出居家快篩套組有囤積居奇的情況。

","COVID,19,套組,澳洲,澳元",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002422-260408
